,source,destion,20050528-2300
0,at1.at,be1.be, 25.960627 
1,at1.at,ch1.ch, 33.911391 
2,at1.at,de1.de, 16.288286 
3,at1.at,es1.es, 0.652058 
4,at1.at,fr1.fr, 21.929745 
5,at1.at,gr1.gr, 0.508106 
6,at1.at,hr1.hr, 24.759190 
7,at1.at,hu1.hu, 14.737091 
8,at1.at,ie1.ie, 0.140297 
9,at1.at,il1.il, 0.011865 
10,at1.at,it1.it, 11.863054 
11,at1.at,nl1.nl, 8.491709 
12,at1.at,ny1.ny, 19.646530 
13,at1.at,pt1.pt, 0.013945 
14,at1.at,se1.se, 40.165264 
15,at1.at,si1.si, 9.351260 
16,at1.at,uk1.uk, 9.925662 
17,be1.be,at1.at, 91.982377 
18,be1.be,ch1.ch, 0.224869 
19,be1.be,cz1.cz, 0.189781 
20,be1.be,de1.de, 3.337719 
21,be1.be,es1.es, 4.576382 
22,be1.be,fr1.fr, 19.930667 
23,be1.be,gr1.gr, 0.280706 
24,be1.be,hr1.hr, 0.002249 
25,be1.be,hu1.hu, 1.071206 
26,be1.be,ie1.ie, 0.002924 
27,be1.be,il1.il, 0.153343 
28,be1.be,it1.it, 10.079061 
29,be1.be,nl1.nl, 2.505328 
30,be1.be,ny1.ny, 115.349899 
31,be1.be,pl1.pl, 3.600488 
32,be1.be,pt1.pt, 0.004836 
33,be1.be,se1.se, 72.222653 
34,be1.be,si1.si, 0.192986 
35,be1.be,sk1.sk, 0.062079 
36,be1.be,uk1.uk, 3.297402 
37,ch1.ch,at1.at, 128.930650 
38,ch1.ch,be1.be, 0.625854 
39,ch1.ch,cz1.cz, 54.174553 
40,ch1.ch,de1.de, 352.253581 
41,ch1.ch,es1.es, 18.635380 
42,ch1.ch,fr1.fr, 62.656759 
43,ch1.ch,gr1.gr, 0.786563 
44,ch1.ch,hr1.hr, 0.014395 
45,ch1.ch,hu1.hu, 5.896130 
46,ch1.ch,ie1.ie, 0.141815 
47,ch1.ch,il1.il, 0.694175 
48,ch1.ch,it1.it, 156.410140 
49,ch1.ch,nl1.nl, 53.995963 
50,ch1.ch,ny1.ny, 33.108240 
51,ch1.ch,pl1.pl, 62.140050 
52,ch1.ch,pt1.pt, 66.897046 
53,ch1.ch,se1.se, 109.361213 
54,ch1.ch,si1.si, 1.056473 
55,ch1.ch,sk1.sk, 10.830536 
56,ch1.ch,uk1.uk, 268.481756 
57,cz1.cz,be1.be, 7.147332 
58,cz1.cz,ch1.ch, 10.045772 
59,cz1.cz,de1.de, 12.048280 
60,cz1.cz,es1.es, 1.882679 
61,cz1.cz,fr1.fr, 1.953081 
62,cz1.cz,gr1.gr, 3.240664 
63,cz1.cz,hr1.hr, 0.007985 
64,cz1.cz,hu1.hu, 33.592784 
65,cz1.cz,ie1.ie, 0.427245 
66,cz1.cz,it1.it, 0.866130 
67,cz1.cz,nl1.nl, 6.456643 
68,cz1.cz,ny1.ny, 33.104303 
69,cz1.cz,pt1.pt, 0.953626 
70,cz1.cz,se1.se, 54.637393 
71,cz1.cz,si1.si, 34.145313 
72,cz1.cz,uk1.uk, 22.172045 
73,de1.de,at1.at, 21.520381 
74,de1.de,be1.be, 23.660656 
75,de1.de,ch1.ch, 60.138273 
76,de1.de,cz1.cz, 7.329408 
77,de1.de,es1.es, 104.790904 
78,de1.de,fr1.fr, 106.916333 
79,de1.de,gr1.gr, 1728.554350 
80,de1.de,hr1.hr, 449.721037 
81,de1.de,hu1.hu, 1536.380056 
82,de1.de,ie1.ie, 0.351220 
83,de1.de,il1.il, 309.880958 
84,de1.de,it1.it, 247.141821 
85,de1.de,nl1.nl, 17.306803 
86,de1.de,ny1.ny, 216.681006 
87,de1.de,pl1.pl, 47.830373 
88,de1.de,pt1.pt, 66.659188 
89,de1.de,se1.se, 255.343264 
90,de1.de,si1.si, 2118.224948 
91,de1.de,sk1.sk, 32.033491 
92,de1.de,uk1.uk, 136.854367 
93,es1.es,at1.at, 0.936700 
94,es1.es,be1.be, 0.620175 
95,es1.es,ch1.ch, 12.895517 
96,es1.es,cz1.cz, 23.669596 
97,es1.es,de1.de, 241.038029 
98,es1.es,fr1.fr, 13.941193 
99,es1.es,gr1.gr, 2.466135 
100,es1.es,hr1.hr, 1.114841 
101,es1.es,hu1.hu, 2.618859 
