,source,destion,20050505-2245
0,at1.at,be1.be, 29.766809 
1,at1.at,ch1.ch, 80.038518 
2,at1.at,de1.de, 9.586419 
3,at1.at,es1.es, 2.508083 
4,at1.at,fr1.fr, 13.573441 
5,at1.at,gr1.gr, 1.469492 
6,at1.at,hr1.hr, 24.938286 
7,at1.at,hu1.hu, 23.026198 
8,at1.at,ie1.ie, 0.010459 
9,at1.at,il1.il, 1.683058 
10,at1.at,it1.it, 0.005848 
11,at1.at,nl1.nl, 6.877197 
12,at1.at,ny1.ny, 40.081985 
13,at1.at,pt1.pt, 0.079230 
14,at1.at,se1.se, 17.717742 
15,at1.at,si1.si, 13.324336 
16,at1.at,uk1.uk, 3.262876 
17,be1.be,at1.at, 52.618634 
18,be1.be,ch1.ch, 4.962972 
19,be1.be,cz1.cz, 0.446083 
20,be1.be,de1.de, 2.564315 
21,be1.be,es1.es, 23.785826 
22,be1.be,fr1.fr, 19.206408 
23,be1.be,gr1.gr, 0.095593 
24,be1.be,hr1.hr, 0.185282 
25,be1.be,hu1.hu, 2.031073 
26,be1.be,it1.it, 0.006242 
27,be1.be,lu1.lu, 0.489156 
28,be1.be,nl1.nl, 3.923930 
29,be1.be,ny1.ny, 129.854305 
30,be1.be,pl1.pl, 12.063125 
31,be1.be,pt1.pt, 0.244718 
32,be1.be,se1.se, 74.850509 
33,be1.be,si1.si, 0.209293 
34,be1.be,sk1.sk, 0.425165 
35,be1.be,uk1.uk, 4.634975 
36,ch1.ch,at1.at, 77.640142 
37,ch1.ch,be1.be, 0.924442 
38,ch1.ch,cz1.cz, 0.349871 
39,ch1.ch,de1.de, 34.443114 
40,ch1.ch,es1.es, 11.518076 
41,ch1.ch,fr1.fr, 23.681742 
42,ch1.ch,gr1.gr, 0.711888 
43,ch1.ch,hr1.hr, 823.918870 
44,ch1.ch,hu1.hu, 1316.737462 
45,ch1.ch,ie1.ie, 0.319787 
46,ch1.ch,il1.il, 0.925229 
47,ch1.ch,it1.it, 0.405934 
48,ch1.ch,lu1.lu, 59.064424 
49,ch1.ch,nl1.nl, 8.407643 
50,ch1.ch,ny1.ny, 96.391302 
51,ch1.ch,pl1.pl, 26.364424 
52,ch1.ch,pt1.pt, 65.778606 
53,ch1.ch,se1.se, 87.560688 
54,ch1.ch,si1.si, 1356.935340 
55,ch1.ch,sk1.sk, 0.641655 
56,ch1.ch,uk1.uk, 55.518143 
57,cz1.cz,be1.be, 0.475604 
58,cz1.cz,ch1.ch, 0.981123 
59,cz1.cz,de1.de, 47.311358 
60,cz1.cz,es1.es, 2.201904 
61,cz1.cz,fr1.fr, 3.427464 
62,cz1.cz,gr1.gr, 1.556313 
63,cz1.cz,hr1.hr, 8.488841 
64,cz1.cz,hu1.hu, 44.828635 
65,cz1.cz,ie1.ie, 11.909726 
66,cz1.cz,il1.il, 0.015070 
67,cz1.cz,it1.it, 11.573463 
68,cz1.cz,lu1.lu, 0.009278 
69,cz1.cz,nl1.nl, 24.322498 
70,cz1.cz,ny1.ny, 59.238404 
71,cz1.cz,pt1.pt, 0.666341 
72,cz1.cz,se1.se, 27.985852 
73,cz1.cz,si1.si, 50.977075 
74,cz1.cz,uk1.uk, 22.407767 
75,de1.de,at1.at, 15.304183 
76,de1.de,be1.be, 18.693860 
77,de1.de,ch1.ch, 35.177663 
78,de1.de,cz1.cz, 26.883776 
79,de1.de,es1.es, 157.629908 
80,de1.de,fr1.fr, 131.235738 
81,de1.de,gr1.gr, 724.419159 
82,de1.de,hr1.hr, 1024.741870 
83,de1.de,hu1.hu, 1426.960363 
84,de1.de,ie1.ie, 0.974881 
85,de1.de,il1.il, 176.112451 
86,de1.de,it1.it, 212.961813 
87,de1.de,lu1.lu, 3.672070 
88,de1.de,nl1.nl, 18.191040 
89,de1.de,ny1.ny, 1039.913629 
90,de1.de,pl1.pl, 82.315997 
91,de1.de,pt1.pt, 126.137081 
92,de1.de,se1.se, 145.390667 
93,de1.de,si1.si, 1306.103735 
94,de1.de,sk1.sk, 28.922890 
95,de1.de,uk1.uk, 321.790460 
