,source,destion,20050530-0045
0,at1.at,be1.be, 28.388356 
1,at1.at,ch1.ch, 144.024303 
2,at1.at,de1.de, 9.764560 
3,at1.at,es1.es, 0.308878 
4,at1.at,fr1.fr, 5.964394 
5,at1.at,gr1.gr, 0.415324 
6,at1.at,hr1.hr, 17.731574 
7,at1.at,hu1.hu, 6.995057 
8,at1.at,il1.il, 4.726351 
9,at1.at,it1.it, 6.986285 
10,at1.at,nl1.nl, 23.142822 
11,at1.at,ny1.ny, 15.643651 
12,at1.at,pt1.pt, 0.263219 
13,at1.at,se1.se, 18.962477 
14,at1.at,si1.si, 5.662995 
15,at1.at,uk1.uk, 2.944550 
16,be1.be,at1.at, 103.262651 
17,be1.be,ch1.ch, 0.482745 
18,be1.be,cz1.cz, 0.029915 
19,be1.be,de1.de, 1.850009 
20,be1.be,es1.es, 6.699281 
21,be1.be,fr1.fr, 21.636555 
22,be1.be,gr1.gr, 0.746751 
23,be1.be,hr1.hr, 0.173417 
24,be1.be,hu1.hu, 0.013271 
25,be1.be,il1.il, 0.006073 
26,be1.be,it1.it, 4.026215 
27,be1.be,nl1.nl, 1.294331 
28,be1.be,ny1.ny, 106.470532 
29,be1.be,pl1.pl, 0.610559 
30,be1.be,pt1.pt, 0.018444 
31,be1.be,se1.se, 68.489966 
32,be1.be,si1.si, 0.010571 
33,be1.be,sk1.sk, 0.002249 
34,be1.be,uk1.uk, 8.418496 
35,ch1.ch,at1.at, 160.481396 
36,ch1.ch,be1.be, 0.106783 
37,ch1.ch,cz1.cz, 26.295878 
38,ch1.ch,de1.de, 44.811204 
39,ch1.ch,es1.es, 47.889022 
40,ch1.ch,fr1.fr, 215.709835 
41,ch1.ch,gr1.gr, 5.278823 
42,ch1.ch,hr1.hr, 0.137373 
43,ch1.ch,hu1.hu, 5.298954 
44,ch1.ch,ie1.ie, 0.153230 
45,ch1.ch,il1.il, 0.407452 
46,ch1.ch,it1.it, 228.638978 
47,ch1.ch,nl1.nl, 13.848074 
48,ch1.ch,ny1.ny, 21.399371 
49,ch1.ch,pl1.pl, 59.703999 
50,ch1.ch,pt1.pt, 77.213628 
51,ch1.ch,se1.se, 82.353054 
52,ch1.ch,si1.si, 26.571973 
53,ch1.ch,sk1.sk, 7.541906 
54,ch1.ch,uk1.uk, 81.672599 
55,cz1.cz,be1.be, 2.081232 
56,cz1.cz,ch1.ch, 1.274819 
57,cz1.cz,de1.de, 28.766680 
58,cz1.cz,es1.es, 22.285126 
59,cz1.cz,fr1.fr, 43.512205 
60,cz1.cz,gr1.gr, 0.098405 
61,cz1.cz,hr1.hr, 0.081929 
62,cz1.cz,hu1.hu, 14.276332 
63,cz1.cz,il1.il, 0.273453 
64,cz1.cz,it1.it, 2.238792 
65,cz1.cz,nl1.nl, 6.825070 
66,cz1.cz,ny1.ny, 52.844402 
67,cz1.cz,pt1.pt, 0.336544 
68,cz1.cz,se1.se, 39.921951 
69,cz1.cz,si1.si, 67.996424 
70,cz1.cz,uk1.uk, 10.896608 
71,de1.de,at1.at, 19.837435 
72,de1.de,be1.be, 19.386404 
73,de1.de,ch1.ch, 9.179642 
74,de1.de,cz1.cz, 28.258518 
75,de1.de,es1.es, 177.849660 
76,de1.de,fr1.fr, 89.843621 
77,de1.de,gr1.gr, 1242.231707 
78,de1.de,hr1.hr, 323.314552 
79,de1.de,hu1.hu, 1035.853394 
80,de1.de,ie1.ie, 0.012596 
81,de1.de,il1.il, 286.835473 
82,de1.de,it1.it, 153.065110 
83,de1.de,nl1.nl, 93.891597 
84,de1.de,ny1.ny, 169.751064 
85,de1.de,pl1.pl, 50.671176 
86,de1.de,pt1.pt, 48.346688 
87,de1.de,se1.se, 122.391853 
88,de1.de,si1.si, 1708.392742 
89,de1.de,sk1.sk, 0.767051 
90,de1.de,uk1.uk, 160.959924 
91,es1.es,at1.at, 0.679274 
92,es1.es,be1.be, 0.944685 
93,es1.es,ch1.ch, 43.289979 
94,es1.es,cz1.cz, 21.676816 
95,es1.es,de1.de, 283.255903 
96,es1.es,fr1.fr, 31.211896 
97,es1.es,gr1.gr, 6.936464 
98,es1.es,hr1.hr, 2.668511 
99,es1.es,hu1.hu, 2.899340 
100,es1.es,ie1.ie, 0.022493 
101,es1.es,il1.il, 0.395531 
102,es1.es,it1.it, 93.375619 
103,es1.es,nl1.nl, 8.529327 
104,es1.es,ny1.ny, 53.513836 
105,es1.es,pl1.pl, 59.334503 
106,es1.es,pt1.pt, 8.870539 
107,es1.es,se1.se, 9.436113 
108,es1.es,si1.si, 1.041234 
109,es1.es,sk1.sk, 6.453269 
110,es1.es,uk1.uk, 62.914804 
111,fr1.fr,at1.at, 3.296783 
112,fr1.fr,be1.be, 2.975815 
113,fr1.fr,ch1.ch, 44.707119 
114,fr1.fr,cz1.cz, 0.973026 
115,fr1.fr,de1.de, 62.048280 
116,fr1.fr,es1.es, 3.741516 
117,fr1.fr,gr1.gr, 2.823878 
118,fr1.fr,hr1.hr, 2.071391 
119,fr1.fr,hu1.hu, 1.945152 
120,fr1.fr,ie1.ie, 4.093411 
121,fr1.fr,il1.il, 1.193734 
122,fr1.fr,it1.it, 16.584906 
123,fr1.fr,nl1.nl, 0.661167 
124,fr1.fr,ny1.ny, 58.962139 
125,fr1.fr,pl1.pl, 35.912212 
126,fr1.fr,pt1.pt, 3.712894 
127,fr1.fr,se1.se, 24.104095 
128,fr1.fr,si1.si, 6.048854 
129,fr1.fr,sk1.sk, 4.883461 
130,fr1.fr,uk1.uk, 41.771341 
131,gr1.gr,at1.at, 1.016886 
132,gr1.gr,be1.be, 0.733424 
133,gr1.gr,ch1.ch, 2.049067 
134,gr1.gr,cz1.cz, 0.100035 
135,gr1.gr,de1.de, 4039.234917 
136,gr1.gr,es1.es, 10.062585 
137,gr1.gr,fr1.fr, 12.995102 
138,gr1.gr,hr1.hr, 0.355888 
139,gr1.gr,hu1.hu, 5.376665 
140,gr1.gr,ie1.ie, 0.235778 
141,gr1.gr,il1.il, 0.358643 
142,gr1.gr,it1.it, 1.799963 
143,gr1.gr,nl1.nl, 13.140741 
144,gr1.gr,ny1.ny, 36.947036 
145,gr1.gr,pl1.pl, 27.997042 
146,gr1.gr,pt1.pt, 0.443046 
147,gr1.gr,se1.se, 49.746003 
148,gr1.gr,si1.si, 17.073106 
149,gr1.gr,sk1.sk, 1.329251 
150,gr1.gr,uk1.uk, 719.071678 
151,hr1.hr,at1.at, 0.738879 
152,hr1.hr,be1.be, 0.128151 
153,hr1.hr,ch1.ch, 32.850700 
154,hr1.hr,cz1.cz, 0.311071 
155,hr1.hr,de1.de, 1558.125193 
156,hr1.hr,es1.es, 16.822821 
157,hr1.hr,fr1.fr, 0.029578 
158,hr1.hr,gr1.gr, 0.518284 
159,hr1.hr,hu1.hu, 943.265800 
160,hr1.hr,il1.il, 0.078724 
161,hr1.hr,it1.it, 0.056569 
162,hr1.hr,nl1.nl, 9.540984 
163,hr1.hr,ny1.ny, 9.147590 
164,hr1.hr,pl1.pl, 1.837582 
165,hr1.hr,pt1.pt, 0.041442 
166,hr1.hr,se1.se, 24.181638 
167,hr1.hr,si1.si, 5.126211 
168,hr1.hr,sk1.sk, 0.006748 
169,hr1.hr,uk1.uk, 0.930346 
170,hu1.hu,at1.at, 3.082261 
171,hu1.hu,be1.be, 0.107458 
172,hu1.hu,ch1.ch, 52.400063 
173,hu1.hu,cz1.cz, 6.095863 
174,hu1.hu,de1.de, 2689.310155 
175,hu1.hu,es1.es, 2.015497 
176,hu1.hu,fr1.fr, 6.350478 
177,hu1.hu,gr1.gr, 0.396262 
178,hu1.hu,hr1.hr, 509.437856 
179,hu1.hu,ie1.ie, 0.022605 
180,hu1.hu,il1.il, 0.247643 
181,hu1.hu,it1.it, 0.536896 
182,hu1.hu,nl1.nl, 8.463706 
183,hu1.hu,ny1.ny, 43.253710 
184,hu1.hu,pl1.pl, 9.802235 
185,hu1.hu,pt1.pt, 3.520302 
186,hu1.hu,se1.se, 104.598593 
187,hu1.hu,si1.si, 5.092304 
188,hu1.hu,sk1.sk, 3.613646 
189,hu1.hu,uk1.uk, 65.781924 
190,ie1.ie,at1.at, 0.231111 
191,ie1.ie,be1.be, 0.250679 
192,ie1.ie,ch1.ch, 0.114880 
193,ie1.ie,cz1.cz, 0.002699 
194,ie1.ie,de1.de, 1.105113 
195,ie1.ie,es1.es, 0.113025 
196,ie1.ie,fr1.fr, 79.719518 
197,ie1.ie,gr1.gr, 0.630690 
198,ie1.ie,hu1.hu, 1.098647 
199,ie1.ie,il1.il, 0.082098 
200,ie1.ie,it1.it, 0.058987 
201,ie1.ie,nl1.nl, 0.455754 
202,ie1.ie,pl1.pl, 0.428876 
203,ie1.ie,pt1.pt, 0.008266 
204,ie1.ie,se1.se, 1.432998 
205,ie1.ie,sk1.sk, 0.086990 
206,ie1.ie,uk1.uk, 0.010571 
207,il1.il,be1.be, 0.159022 
