,source,destion,20050513-0030
0,at1.at,be1.be, 30.706321 
1,at1.at,ch1.ch, 52.106986 
2,at1.at,de1.de, 8.713991 
3,at1.at,es1.es, 0.707446 
4,at1.at,fr1.fr, 16.447252 
5,at1.at,gr1.gr, 1.664052 
6,at1.at,hr1.hr, 9.873311 
7,at1.at,hu1.hu, 10.000281 
8,at1.at,ie1.ie, 0.051339 
9,at1.at,il1.il, 1.453297 
10,at1.at,it1.it, 0.687034 
11,at1.at,lu1.lu, 0.424377 
12,at1.at,nl1.nl, 1.367320 
13,at1.at,ny1.ny, 24.990356 
14,at1.at,pt1.pt, 1.149592 
15,at1.at,se1.se, 23.579964 
16,at1.at,si1.si, 13.667853 
17,at1.at,uk1.uk, 6.349185 
18,be1.be,at1.at, 29.589062 
19,be1.be,ch1.ch, 1.748061 
20,be1.be,cz1.cz, 0.392944 
21,be1.be,de1.de, 2.010830 
22,be1.be,es1.es, 0.917807 
23,be1.be,fr1.fr, 19.764279 
24,be1.be,gr1.gr, 0.024404 
25,be1.be,hr1.hr, 0.029859 
26,be1.be,hu1.hu, 0.825194 
27,be1.be,ie1.ie, 0.003149 
28,be1.be,il1.il, 0.414818 
29,be1.be,it1.it, 0.002249 
30,be1.be,lu1.lu, 1.157689 
31,be1.be,nl1.nl, 15.832195 
32,be1.be,ny1.ny, 317.096948 
33,be1.be,pl1.pl, 9.034622 
34,be1.be,pt1.pt, 0.149350 
35,be1.be,se1.se, 89.778336 
36,be1.be,si1.si, 0.733593 
37,be1.be,sk1.sk, 9.278159 
38,be1.be,uk1.uk, 18.672211 
39,ch1.ch,at1.at, 43.695238 
40,ch1.ch,be1.be, 0.749169 
41,ch1.ch,cz1.cz, 21.872276 
42,ch1.ch,de1.de, 38.330156 
43,ch1.ch,es1.es, 83.725884 
44,ch1.ch,fr1.fr, 230.731681 
45,ch1.ch,gr1.gr, 1.506211 
46,ch1.ch,hr1.hr, 651.097409 
47,ch1.ch,hu1.hu, 1336.086023 
48,ch1.ch,ie1.ie, 0.184326 
49,ch1.ch,il1.il, 0.785438 
50,ch1.ch,it1.it, 83.173299 
51,ch1.ch,lu1.lu, 57.890484 
52,ch1.ch,nl1.nl, 281.376766 
53,ch1.ch,ny1.ny, 70.607804 
54,ch1.ch,pl1.pl, 0.320518 
55,ch1.ch,pt1.pt, 72.910418 
56,ch1.ch,se1.se, 106.909248 
57,ch1.ch,si1.si, 1054.383565 
58,ch1.ch,sk1.sk, 23.191574 
59,ch1.ch,uk1.uk, 138.439639 
60,cz1.cz,be1.be, 0.020468 
61,cz1.cz,ch1.ch, 27.355050 
62,cz1.cz,de1.de, 2.323364 
63,cz1.cz,es1.es, 55.941733 
64,cz1.cz,fr1.fr, 1.215945 
65,cz1.cz,gr1.gr, 9.236998 
66,cz1.cz,hr1.hr, 2.855030 
67,cz1.cz,hu1.hu, 29.980769 
68,cz1.cz,ie1.ie, 0.023392 
69,cz1.cz,il1.il, 0.015970 
70,cz1.cz,it1.it, 71.050456 
71,cz1.cz,lu1.lu, 0.016138 
72,cz1.cz,nl1.nl, 68.386950 
73,cz1.cz,ny1.ny, 64.014575 
74,cz1.cz,pt1.pt, 1.100221 
75,cz1.cz,se1.se, 23.487238 
76,cz1.cz,si1.si, 18.324027 
77,cz1.cz,uk1.uk, 7.874795 
78,de1.de,at1.at, 96.027205 
79,de1.de,be1.be, 68.165961 
80,de1.de,ch1.ch, 14.432036 
81,de1.de,cz1.cz, 38.641959 
82,de1.de,es1.es, 94.731130 
83,de1.de,fr1.fr, 219.763604 
84,de1.de,gr1.gr, 1036.796898 
85,de1.de,hr1.hr, 3.996919 
86,de1.de,hu1.hu, 43.390183 
87,de1.de,ie1.ie, 0.211486 
88,de1.de,il1.il, 110.538414 
89,de1.de,it1.it, 123.259333 
90,de1.de,lu1.lu, 0.527843 
91,de1.de,nl1.nl, 60.245168 
92,de1.de,ny1.ny, 655.217981 
93,de1.de,pl1.pl, 42.497343 
94,de1.de,pt1.pt, 16.952996 
95,de1.de,se1.se, 85.610868 
96,de1.de,si1.si, 1034.580093 
97,de1.de,sk1.sk, 1.364789 
98,de1.de,uk1.uk, 285.441668 
99,es1.es,at1.at, 7.278069 
100,es1.es,be1.be, 1.614793 
101,es1.es,ch1.ch, 126.704117 
102,es1.es,cz1.cz, 14.150655 
103,es1.es,de1.de, 30.571310 
104,es1.es,fr1.fr, 104.173091 
105,es1.es,gr1.gr, 13.246456 
106,es1.es,hr1.hr, 1.017561 
107,es1.es,hu1.hu, 12.701463 
108,es1.es,ie1.ie, 0.002924 
109,es1.es,il1.il, 0.356675 
110,es1.es,it1.it, 40.624898 
111,es1.es,lu1.lu, 0.245843 
112,es1.es,nl1.nl, 107.658755 
113,es1.es,ny1.ny, 145.059633 
114,es1.es,pl1.pl, 6.730208 
115,es1.es,pt1.pt, 3.859602 
116,es1.es,se1.se, 108.292256 
117,es1.es,si1.si, 3.218228 
118,es1.es,sk1.sk, 7.376643 
119,es1.es,uk1.uk, 126.986735 
120,fr1.fr,at1.at, 20.316919 
121,fr1.fr,be1.be, 4.864848 
122,fr1.fr,ch1.ch, 197.139572 
123,fr1.fr,cz1.cz, 3.833286 
124,fr1.fr,de1.de, 34.600449 
125,fr1.fr,es1.es, 40.468182 
126,fr1.fr,gr1.gr, 15.173220 
127,fr1.fr,hr1.hr, 4.528754 
128,fr1.fr,hu1.hu, 8.613955 
129,fr1.fr,ie1.ie, 0.043017 
130,fr1.fr,il1.il, 0.229930 
131,fr1.fr,it1.it, 0.119604 
132,fr1.fr,lu1.lu, 5.444649 
133,fr1.fr,nl1.nl, 3.636307 
134,fr1.fr,ny1.ny, 176.260621 
135,fr1.fr,pl1.pl, 36.961656 
136,fr1.fr,pt1.pt, 36.842783 
137,fr1.fr,se1.se, 11.863617 
138,fr1.fr,si1.si, 11.296637 
139,fr1.fr,sk1.sk, 2.992628 
140,fr1.fr,uk1.uk, 39.196793 
141,gr1.gr,at1.at, 2.614023 
142,gr1.gr,be1.be, 0.879963 
143,gr1.gr,ch1.ch, 28.933911 
144,gr1.gr,cz1.cz, 2.209551 
145,gr1.gr,de1.de, 1020.019793 
146,gr1.gr,es1.es, 8.795920 
147,gr1.gr,fr1.fr, 1.279318 
148,gr1.gr,hr1.hr, 6.519509 
149,gr1.gr,hu1.hu, 15.600241 
150,gr1.gr,ie1.ie, 0.056231 
151,gr1.gr,il1.il, 0.351108 
152,gr1.gr,it1.it, 13.801290 
153,gr1.gr,lu1.lu, 0.044366 
154,gr1.gr,nl1.nl, 24.282967 
155,gr1.gr,ny1.ny, 60.527674 
156,gr1.gr,pl1.pl, 24.603260 
157,gr1.gr,pt1.pt, 3.969478 
158,gr1.gr,se1.se, 2716.271530 
159,gr1.gr,si1.si, 13.025523 
160,gr1.gr,sk1.sk, 1.676929 
161,gr1.gr,uk1.uk, 565.351923 
162,hr1.hr,at1.at, 6.033896 
