,source,destion,20050602-2000
0,at1.at,be1.be, 19.265451 
1,at1.at,ch1.ch, 105.663388 
2,at1.at,de1.de, 46.447084 
3,at1.at,es1.es, 4.670288 
4,at1.at,fr1.fr, 3.456142 
5,at1.at,gr1.gr, 0.017825 
6,at1.at,hr1.hr, 35.144149 
7,at1.at,hu1.hu, 86.059875 
8,at1.at,ie1.ie, 0.224925 
9,at1.at,il1.il, 5.316104 
10,at1.at,it1.it, 4.458746 
11,at1.at,nl1.nl, 2.553518 
12,at1.at,ny1.ny, 56.682299 
13,at1.at,pl1.pl, 0.084347 
14,at1.at,pt1.pt, 0.403122 
15,at1.at,se1.se, 27.489724 
16,at1.at,si1.si, 40.571535 
17,at1.at,uk1.uk, 9.552568 
18,be1.be,at1.at, 73.573216 
19,be1.be,ch1.ch, 0.642049 
20,be1.be,cz1.cz, 0.929447 
21,be1.be,de1.de, 11.021329 
22,be1.be,es1.es, 0.475717 
23,be1.be,fr1.fr, 36.260452 
24,be1.be,gr1.gr, 0.174542 
25,be1.be,hr1.hr, 0.073044 
26,be1.be,hu1.hu, 7.418647 
27,be1.be,ie1.ie, 0.421735 
28,be1.be,il1.il, 1.796645 
29,be1.be,it1.it, 2.520398 
30,be1.be,nl1.nl, 40.720323 
31,be1.be,ny1.ny, 173.667741 
32,be1.be,pl1.pl, 6.663405 
33,be1.be,pt1.pt, 0.127870 
34,be1.be,se1.se, 81.352587 
35,be1.be,si1.si, 0.364435 
36,be1.be,sk1.sk, 2.786822 
37,be1.be,uk1.uk, 13.886424 
38,ch1.ch,at1.at, 124.493890 
39,ch1.ch,be1.be, 26.364311 
40,ch1.ch,cz1.cz, 5.943195 
41,ch1.ch,de1.de, 317.717910 
42,ch1.ch,es1.es, 25.643876 
43,ch1.ch,fr1.fr, 159.792450 
44,ch1.ch,gr1.gr, 1.214989 
45,ch1.ch,hr1.hr, 1.397403 
46,ch1.ch,hu1.hu, 7.305341 
47,ch1.ch,ie1.ie, 0.377031 
48,ch1.ch,il1.il, 0.908754 
49,ch1.ch,it1.it, 133.172962 
50,ch1.ch,nl1.nl, 72.233169 
51,ch1.ch,ny1.ny, 70.329684 
52,ch1.ch,pl1.pl, 7.087614 
53,ch1.ch,pt1.pt, 87.380691 
54,ch1.ch,se1.se, 122.094671 
55,ch1.ch,si1.si, 2.893830 
56,ch1.ch,sk1.sk, 1.464206 
57,ch1.ch,uk1.uk, 117.938674 
58,cz1.cz,be1.be, 32.169683 
59,cz1.cz,ch1.ch, 1.552264 
60,cz1.cz,de1.de, 140.459916 
61,cz1.cz,es1.es, 31.339035 
62,cz1.cz,fr1.fr, 2.207808 
63,cz1.cz,gr1.gr, 0.424434 
64,cz1.cz,hr1.hr, 0.876477 
65,cz1.cz,hu1.hu, 21.570314 
66,cz1.cz,ie1.ie, 0.094187 
67,cz1.cz,il1.il, 0.004499 
68,cz1.cz,it1.it, 0.950252 
69,cz1.cz,nl1.nl, 122.975365 
70,cz1.cz,ny1.ny, 29.574442 
71,cz1.cz,pt1.pt, 2.120087 
72,cz1.cz,se1.se, 39.127965 
73,cz1.cz,si1.si, 13.090077 
74,cz1.cz,uk1.uk, 86.053296 
75,de1.de,at1.at, 52.345575 
76,de1.de,be1.be, 105.718495 
77,de1.de,ch1.ch, 94.557600 
78,de1.de,cz1.cz, 138.075091 
79,de1.de,es1.es, 132.561953 
80,de1.de,fr1.fr, 78.700327 
81,de1.de,gr1.gr, 245.166698 
82,de1.de,hr1.hr, 983.470650 
83,de1.de,hu1.hu, 1819.383930 
84,de1.de,ie1.ie, 1.561317 
85,de1.de,il1.il, 384.232809 
86,de1.de,it1.it, 197.536283 
87,de1.de,nl1.nl, 134.250690 
