,source,destion,20050602-0930
0,at1.at,be1.be, 54.992999 
1,at1.at,ch1.ch, 183.638894 
2,at1.at,de1.de, 90.117017 
3,at1.at,es1.es, 15.897029 
4,at1.at,fr1.fr, 6.784752 
5,at1.at,gr1.gr, 0.624392 
6,at1.at,hr1.hr, 45.236762 
7,at1.at,hu1.hu, 91.548553 
8,at1.at,ie1.ie, 0.317032 
9,at1.at,il1.il, 7.416454 
10,at1.at,it1.it, 5.599004 
11,at1.at,nl1.nl, 6.810450 
12,at1.at,ny1.ny, 28.049394 
13,at1.at,pt1.pt, 0.142659 
14,at1.at,se1.se, 19.721599 
15,at1.at,si1.si, 46.410589 
16,at1.at,uk1.uk, 4.827623 
17,be1.be,at1.at, 93.002356 
18,be1.be,ch1.ch, 22.000990 
19,be1.be,cz1.cz, 1.391330 
20,be1.be,de1.de, 31.863954 
21,be1.be,es1.es, 45.129472 
22,be1.be,fr1.fr, 53.995625 
23,be1.be,gr1.gr, 0.504563 
24,be1.be,hr1.hr, 0.241570 
25,be1.be,hu1.hu, 0.593409 
26,be1.be,ie1.ie, 0.106614 
27,be1.be,il1.il, 0.293471 
28,be1.be,it1.it, 5.542660 
29,be1.be,nl1.nl, 46.610267 
30,be1.be,ny1.ny, 125.736377 
31,be1.be,pl1.pl, 18.826622 
32,be1.be,pt1.pt, 0.027385 
33,be1.be,se1.se, 148.225116 
34,be1.be,si1.si, 17.320411 
35,be1.be,sk1.sk, 12.222991 
36,be1.be,uk1.uk, 8.101970 
37,ch1.ch,at1.at, 174.914838 
38,ch1.ch,be1.be, 34.457340 
39,ch1.ch,cz1.cz, 15.229845 
40,ch1.ch,de1.de, 732.757694 
41,ch1.ch,es1.es, 79.730315 
42,ch1.ch,fr1.fr, 86.097606 
43,ch1.ch,gr1.gr, 22.133189 
44,ch1.ch,hr1.hr, 1.409718 
45,ch1.ch,hu1.hu, 18.425581 
46,ch1.ch,ie1.ie, 0.436017 
47,ch1.ch,il1.il, 3.218003 
48,ch1.ch,it1.it, 139.253980 
49,ch1.ch,nl1.nl, 105.093428 
50,ch1.ch,ny1.ny, 37.700985 
51,ch1.ch,pl1.pl, 53.954745 
52,ch1.ch,pt1.pt, 98.836013 
53,ch1.ch,se1.se, 130.272384 
54,ch1.ch,si1.si, 15.211345 
55,ch1.ch,sk1.sk, 4.963478 
56,ch1.ch,uk1.uk, 309.081631 
57,cz1.cz,be1.be, 12.907381 
58,cz1.cz,ch1.ch, 5.090898 
