,source,destion,20050512-0030
0,at1.at,be1.be, 22.201342 
1,at1.at,ch1.ch, 123.258827 
2,at1.at,de1.de, 16.345361 
3,at1.at,es1.es, 0.708514 
4,at1.at,fr1.fr, 0.299432 
5,at1.at,gr1.gr, 1.899605 
6,at1.at,hr1.hr, 14.328402 
7,at1.at,hu1.hu, 17.512216 
8,at1.at,ie1.ie, 0.020749 
9,at1.at,il1.il, 0.008885 
10,at1.at,it1.it, 0.772786 
11,at1.at,lu1.lu, 0.095200 
12,at1.at,nl1.nl, 3.894353 
13,at1.at,ny1.ny, 31.437496 
14,at1.at,pt1.pt, 6.261970 
15,at1.at,se1.se, 17.893014 
16,at1.at,si1.si, 12.257123 
17,at1.at,uk1.uk, 2.197743 
18,be1.be,at1.at, 24.208461 
19,be1.be,ch1.ch, 5.013355 
20,be1.be,cz1.cz, 2.063800 
21,be1.be,de1.de, 2.043501 
22,be1.be,es1.es, 3.349697 
23,be1.be,fr1.fr, 20.092500 
24,be1.be,gr1.gr, 1.438621 
25,be1.be,hr1.hr, 0.160315 
26,be1.be,hu1.hu, 2.950061 
27,be1.be,il1.il, 0.005792 
28,be1.be,lu1.lu, 0.542519 
29,be1.be,nl1.nl, 1.869240 
30,be1.be,ny1.ny, 137.283974 
31,be1.be,pl1.pl, 5.941227 
32,be1.be,pt1.pt, 56.228063 
33,be1.be,se1.se, 105.536137 
34,be1.be,si1.si, 0.189724 
35,be1.be,sk1.sk, 11.671474 
36,be1.be,uk1.uk, 84.200813 
37,ch1.ch,at1.at, 41.618786 
38,ch1.ch,be1.be, 0.196978 
39,ch1.ch,cz1.cz, 0.867424 
40,ch1.ch,de1.de, 38.239511 
41,ch1.ch,es1.es, 19.608968 
42,ch1.ch,fr1.fr, 150.350377 
43,ch1.ch,gr1.gr, 2.103780 
44,ch1.ch,hr1.hr, 704.089869 
45,ch1.ch,hu1.hu, 1286.118356 
46,ch1.ch,ie1.ie, 0.528574 
47,ch1.ch,il1.il, 0.312533 
48,ch1.ch,it1.it, 2.858067 
49,ch1.ch,lu1.lu, 69.460461 
50,ch1.ch,nl1.nl, 5.347987 
51,ch1.ch,ny1.ny, 134.777521 
52,ch1.ch,pl1.pl, 38.194245 
53,ch1.ch,pt1.pt, 85.079427 
54,ch1.ch,se1.se, 104.866985 
55,ch1.ch,si1.si, 1104.617206 
56,ch1.ch,sk1.sk, 0.510524 
57,ch1.ch,uk1.uk, 85.322964 
58,cz1.cz,be1.be, 0.071470 
59,cz1.cz,ch1.ch, 0.751812 
60,cz1.cz,de1.de, 30.752656 
61,cz1.cz,es1.es, 6.815904 
62,cz1.cz,fr1.fr, 0.106671 
63,cz1.cz,gr1.gr, 5.627344 
64,cz1.cz,hr1.hr, 0.123090 
65,cz1.cz,hu1.hu, 15.351361 
66,cz1.cz,ie1.ie, 0.136979 
67,cz1.cz,il1.il, 0.067253 
68,cz1.cz,it1.it, 3.501746 
69,cz1.cz,nl1.nl, 129.359470 
70,cz1.cz,ny1.ny, 34.649257 
71,cz1.cz,pt1.pt, 0.950196 
72,cz1.cz,se1.se, 50.355100 
73,cz1.cz,si1.si, 35.745542 
74,cz1.cz,uk1.uk, 23.652839 
75,de1.de,at1.at, 17.568954 
76,de1.de,be1.be, 30.354032 
77,de1.de,ch1.ch, 8.202286 
78,de1.de,cz1.cz, 50.275027 
79,de1.de,es1.es, 74.285216 
80,de1.de,fr1.fr, 226.726047 
81,de1.de,gr1.gr, 710.564000 
82,de1.de,hr1.hr, 3.309716 
83,de1.de,hu1.hu, 29.756968 
84,de1.de,ie1.ie, 0.409813 
85,de1.de,il1.il, 97.490230 
86,de1.de,it1.it, 105.748916 
87,de1.de,lu1.lu, 0.503214 
88,de1.de,nl1.nl, 10.007872 
89,de1.de,ny1.ny, 609.574554 
90,de1.de,pl1.pl, 45.191889 
91,de1.de,pt1.pt, 12.778837 
92,de1.de,se1.se, 71.885378 
93,de1.de,si1.si, 1139.535811 
94,de1.de,sk1.sk, 0.783976 
95,de1.de,uk1.uk, 430.666453 
96,es1.es,at1.at, 7.929733 
97,es1.es,be1.be, 9.107329 
98,es1.es,ch1.ch, 4.912757 
99,es1.es,cz1.cz, 30.230380 
100,es1.es,de1.de, 152.678464 
101,es1.es,fr1.fr, 11.606246 
102,es1.es,gr1.gr, 21.010026 
103,es1.es,hr1.hr, 0.567486 
104,es1.es,hu1.hu, 4.333182 
105,es1.es,ie1.ie, 0.017600 
106,es1.es,il1.il, 0.622874 
107,es1.es,it1.it, 12.359633 
108,es1.es,lu1.lu, 0.192761 
109,es1.es,nl1.nl, 37.287516 
110,es1.es,ny1.ny, 237.989451 
