,source,destion,20050505-0130
0,at1.at,be1.be, 28.498794 
1,at1.at,ch1.ch, 140.457441 
2,at1.at,de1.de, 13.854372 
3,at1.at,es1.es, 0.729207 
4,at1.at,fr1.fr, 14.183381 
5,at1.at,gr1.gr, 2.532881 
6,at1.at,hr1.hr, 11.405950 
7,at1.at,hu1.hu, 22.933529 
8,at1.at,ie1.ie, 0.011696 
9,at1.at,il1.il, 0.002249 
10,at1.at,it1.it, 9.915091 
11,at1.at,nl1.nl, 4.777184 
12,at1.at,ny1.ny, 54.043028 
13,at1.at,pt1.pt, 0.047684 
14,at1.at,se1.se, 18.977884 
15,at1.at,si1.si, 3.421785 
16,at1.at,uk1.uk, 6.102442 
17,be1.be,at1.at, 74.981416 
18,be1.be,ch1.ch, 1.087119 
19,be1.be,cz1.cz, 0.089745 
20,be1.be,de1.de, 4.155153 
21,be1.be,es1.es, 2.132627 
22,be1.be,fr1.fr, 18.761113 
23,be1.be,gr1.gr, 1.786749 
24,be1.be,hr1.hr, 0.022999 
25,be1.be,hu1.hu, 0.200015 
26,be1.be,ie1.ie, 0.005286 
27,be1.be,il1.il, 0.027891 
28,be1.be,it1.it, 3.554322 
29,be1.be,lu1.lu, 0.231111 
30,be1.be,nl1.nl, 22.611211 
31,be1.be,ny1.ny, 134.406451 
32,be1.be,pl1.pl, 5.379589 
33,be1.be,pt1.pt, 0.011640 
34,be1.be,se1.se, 76.382305 
35,be1.be,si1.si, 0.301400 
36,be1.be,sk1.sk, 0.423984 
37,be1.be,uk1.uk, 3.980387 
38,ch1.ch,at1.at, 110.119491 
39,ch1.ch,be1.be, 21.973380 
40,ch1.ch,cz1.cz, 0.644298 
41,ch1.ch,de1.de, 20.490618 
42,ch1.ch,es1.es, 50.413187 
43,ch1.ch,fr1.fr, 79.682012 
44,ch1.ch,gr1.gr, 1.148917 
45,ch1.ch,hr1.hr, 431.987382 
46,ch1.ch,hu1.hu, 959.783791 
47,ch1.ch,ie1.ie, 0.310115 
48,ch1.ch,il1.il, 0.578507 
49,ch1.ch,it1.it, 247.626872 
50,ch1.ch,lu1.lu, 45.108161 
51,ch1.ch,nl1.nl, 3.101661 
52,ch1.ch,ny1.ny, 36.684661 
53,ch1.ch,pl1.pl, 6.463953 
54,ch1.ch,pt1.pt, 72.733514 
55,ch1.ch,se1.se, 100.028003 
56,ch1.ch,si1.si, 878.063789 
57,ch1.ch,sk1.sk, 0.769806 
58,ch1.ch,uk1.uk, 13.329566 
59,cz1.cz,be1.be, 0.016757 
60,cz1.cz,ch1.ch, 0.213060 
61,cz1.cz,de1.de, 13.793699 
62,cz1.cz,es1.es, 3.353858 
63,cz1.cz,fr1.fr, 0.872091 
64,cz1.cz,gr1.gr, 8.568015 
65,cz1.cz,hr1.hr, 0.604542 
66,cz1.cz,hu1.hu, 5.403825 
67,cz1.cz,il1.il, 0.002699 
68,cz1.cz,it1.it, 0.206650 
69,cz1.cz,nl1.nl, 26.992302 
70,cz1.cz,ny1.ny, 93.783183 
71,cz1.cz,pt1.pt, 4.510310 
