,source,destion,20050521-2045
0,at1.at,be1.be, 25.910075 
1,at1.at,ch1.ch, 150.158460 
2,at1.at,de1.de, 15.454939 
3,at1.at,es1.es, 6.982349 
4,at1.at,fr1.fr, 8.387625 
5,at1.at,gr1.gr, 0.396543 
6,at1.at,hr1.hr, 27.471730 
7,at1.at,hu1.hu, 38.366988 
8,at1.at,ie1.ie, 0.157110 
9,at1.at,il1.il, 1.106631 
10,at1.at,it1.it, 0.105996 
11,at1.at,nl1.nl, 5.633417 
12,at1.at,ny1.ny, 19.146859 
13,at1.at,pt1.pt, 0.581431 
14,at1.at,se1.se, 21.073849 
15,at1.at,si1.si, 24.459364 
16,at1.at,uk1.uk, 7.309221 
17,be1.be,at1.at, 111.042640 
18,be1.be,ch1.ch, 6.390459 
19,be1.be,cz1.cz, 2.074203 
20,be1.be,de1.de, 3.230093 
21,be1.be,es1.es, 3.853810 
22,be1.be,fr1.fr, 20.114093 
23,be1.be,gr1.gr, 0.325467 
24,be1.be,hr1.hr, 0.006242 
25,be1.be,hu1.hu, 36.523895 
26,be1.be,ie1.ie, 0.003149 
27,be1.be,il1.il, 0.101666 
28,be1.be,it1.it, 5.735589 
29,be1.be,nl1.nl, 5.084825 
30,be1.be,ny1.ny, 122.696064 
31,be1.be,pl1.pl, 4.899262 
32,be1.be,pt1.pt, 0.157166 
33,be1.be,se1.se, 86.583501 
34,be1.be,si1.si, 0.038912 
35,be1.be,sk1.sk, 0.380348 
36,be1.be,uk1.uk, 1.520381 
37,ch1.ch,at1.at, 157.187874 
38,ch1.ch,be1.be, 0.068490 
39,ch1.ch,cz1.cz, 2.093265 
40,ch1.ch,de1.de, 41.706113 
41,ch1.ch,es1.es, 180.462615 
42,ch1.ch,fr1.fr, 53.259614 
43,ch1.ch,gr1.gr, 1.430017 
44,ch1.ch,hr1.hr, 1.632056 
45,ch1.ch,hu1.hu, 5.542041 
46,ch1.ch,ie1.ie, 0.088114 
47,ch1.ch,il1.il, 0.536390 
48,ch1.ch,it1.it, 1.940035 
49,ch1.ch,nl1.nl, 129.299302 
50,ch1.ch,ny1.ny, 121.356467 
51,ch1.ch,pl1.pl, 114.322554 
52,ch1.ch,pt1.pt, 90.053645 
53,ch1.ch,se1.se, 142.140331 
54,ch1.ch,si1.si, 1.427937 
55,ch1.ch,sk1.sk, 4.594994 
56,ch1.ch,uk1.uk, 111.316880 
57,cz1.cz,be1.be, 2.289344 
58,cz1.cz,ch1.ch, 43.993826 
59,cz1.cz,de1.de, 4.259237 
60,cz1.cz,es1.es, 5.809983 
61,cz1.cz,fr1.fr, 0.394744 
62,cz1.cz,gr1.gr, 5.595855 
63,cz1.cz,hr1.hr, 0.804782 
64,cz1.cz,hu1.hu, 30.670277 
65,cz1.cz,ie1.ie, 0.011752 
66,cz1.cz,il1.il, 0.740453 
67,cz1.cz,it1.it, 0.440178 
68,cz1.cz,nl1.nl, 32.217424 
69,cz1.cz,ny1.ny, 57.141202 
70,cz1.cz,pt1.pt, 0.065397 
71,cz1.cz,se1.se, 135.291531 
72,cz1.cz,si1.si, 18.931269 
73,cz1.cz,uk1.uk, 17.282399 
74,de1.de,at1.at, 62.912105 
75,de1.de,be1.be, 4.453291 
76,de1.de,ch1.ch, 11.587521 
77,de1.de,cz1.cz, 55.085612 
78,de1.de,es1.es, 149.842665 
79,de1.de,fr1.fr, 233.926798 
