,source,destion,20050524-0800
0,at1.at,be1.be, 33.238809 
1,at1.at,ch1.ch, 165.530345 
2,at1.at,de1.de, 44.749180 
3,at1.at,es1.es, 4.089138 
4,at1.at,fr1.fr, 14.013732 
5,at1.at,gr1.gr, 2.816512 
6,at1.at,hr1.hr, 25.872794 
7,at1.at,hu1.hu, 131.675804 
8,at1.at,ie1.ie, 3.088727 
9,at1.at,il1.il, 0.562032 
10,at1.at,it1.it, 0.355100 
11,at1.at,nl1.nl, 2.704668 
12,at1.at,ny1.ny, 47.480783 
13,at1.at,pt1.pt, 0.049990 
14,at1.at,se1.se, 25.463261 
15,at1.at,si1.si, 51.042696 
16,at1.at,uk1.uk, 3.635014 
17,be1.be,at1.at, 94.881718 
18,be1.be,ch1.ch, 40.042005 
19,be1.be,cz1.cz, 0.293527 
20,be1.be,de1.de, 85.835400 
21,be1.be,es1.es, 32.097876 
22,be1.be,fr1.fr, 35.554581 
23,be1.be,gr1.gr, 0.315232 
24,be1.be,hr1.hr, 0.020075 
25,be1.be,hu1.hu, 11.277406 
26,be1.be,ie1.ie, 0.687146 
27,be1.be,il1.il, 0.170718 
28,be1.be,it1.it, 0.174036 
29,be1.be,nl1.nl, 12.490764 
30,be1.be,ny1.ny, 149.210119 
31,be1.be,pl1.pl, 24.349151 
32,be1.be,pt1.pt, 0.715205 
33,be1.be,se1.se, 72.722943 
34,be1.be,si1.si, 3.618257 
35,be1.be,sk1.sk, 0.886205 
36,be1.be,uk1.uk, 12.183460 
37,ch1.ch,at1.at, 164.217682 
38,ch1.ch,be1.be, 22.947643 
39,ch1.ch,cz1.cz, 33.019282 
40,ch1.ch,de1.de, 189.452701 
41,ch1.ch,es1.es, 84.404989 
42,ch1.ch,fr1.fr, 65.953317 
43,ch1.ch,gr1.gr, 3.258996 
44,ch1.ch,hr1.hr, 0.271147 
45,ch1.ch,hu1.hu, 22.486997 
46,ch1.ch,ie1.ie, 0.620175 
47,ch1.ch,il1.il, 0.535434 
48,ch1.ch,it1.it, 101.222412 
49,ch1.ch,nl1.nl, 26.744210 
50,ch1.ch,ny1.ny, 66.315727 
51,ch1.ch,pl1.pl, 9.669979 
52,ch1.ch,pt1.pt, 76.201634 
53,ch1.ch,se1.se, 169.418569 
54,ch1.ch,si1.si, 2.979301 
55,ch1.ch,sk1.sk, 0.705927 
56,ch1.ch,uk1.uk, 310.773911 
57,cz1.cz,be1.be, 15.195713 
58,cz1.cz,ch1.ch, 3.827944 
59,cz1.cz,de1.de, 10.766882 
60,cz1.cz,es1.es, 31.931713 
61,cz1.cz,fr1.fr, 12.638990 
62,cz1.cz,gr1.gr, 20.460984 
63,cz1.cz,hr1.hr, 2.527314 
64,cz1.cz,hu1.hu, 27.370345 
65,cz1.cz,ie1.ie, 0.070402 
66,cz1.cz,it1.it, 2.533781 
67,cz1.cz,nl1.nl, 20.015014 
68,cz1.cz,ny1.ny, 40.079286 
69,cz1.cz,pt1.pt, 3.002412 
70,cz1.cz,se1.se, 13.342611 
71,cz1.cz,si1.si, 46.201409 
72,cz1.cz,uk1.uk, 27.694799 
73,de1.de,at1.at, 101.493278 
74,de1.de,be1.be, 45.747117 
75,de1.de,ch1.ch, 116.750620 
76,de1.de,cz1.cz, 85.384256 
77,de1.de,es1.es, 339.067742 
78,de1.de,fr1.fr, 137.770430 
79,de1.de,gr1.gr, 3219.809095 
80,de1.de,hr1.hr, 968.034717 
81,de1.de,hu1.hu, 2162.000596 
82,de1.de,ie1.ie, 0.903918 
83,de1.de,il1.il, 663.598520 
84,de1.de,it1.it, 238.205604 
85,de1.de,nl1.nl, 112.248632 
86,de1.de,ny1.ny, 254.153691 
87,de1.de,pl1.pl, 75.976259 
88,de1.de,pt1.pt, 26.285587 
89,de1.de,se1.se, 260.445577 
90,de1.de,si1.si, 3212.083875 
91,de1.de,sk1.sk, 6.608355 
92,de1.de,uk1.uk, 137.694293 
93,es1.es,at1.at, 4.024191 
94,es1.es,be1.be, 6.474018 
95,es1.es,ch1.ch, 93.720654 
96,es1.es,cz1.cz, 4.477021 
97,es1.es,de1.de, 197.881712 
98,es1.es,fr1.fr, 17.487981 
99,es1.es,gr1.gr, 5.278879 
100,es1.es,hr1.hr, 0.322093 
101,es1.es,hu1.hu, 8.492440 
102,es1.es,ie1.ie, 0.384397 
103,es1.es,il1.il, 0.605892 
104,es1.es,it1.it, 44.106682 
105,es1.es,nl1.nl, 7.270478 
106,es1.es,ny1.ny, 47.299212 
107,es1.es,pl1.pl, 4.099259 
108,es1.es,pt1.pt, 7.120790 
109,es1.es,se1.se, 13.538465 
110,es1.es,si1.si, 2.706861 
111,es1.es,sk1.sk, 5.075041 
112,es1.es,uk1.uk, 99.633991 
113,fr1.fr,at1.at, 7.622205 
114,fr1.fr,be1.be, 29.935165 
115,fr1.fr,ch1.ch, 76.672515 
116,fr1.fr,cz1.cz, 27.377711 
117,fr1.fr,de1.de, 70.912802 
118,fr1.fr,es1.es, 67.756316 
119,fr1.fr,gr1.gr, 6.461760 
120,fr1.fr,hr1.hr, 3.102841 
121,fr1.fr,hu1.hu, 8.453584 
122,fr1.fr,ie1.ie, 2.083593 
123,fr1.fr,il1.il, 1.697003 
124,fr1.fr,it1.it, 9.679763 
125,fr1.fr,nl1.nl, 14.587347 
126,fr1.fr,ny1.ny, 108.989524 
127,fr1.fr,pl1.pl, 29.000096 
128,fr1.fr,pt1.pt, 5.630268 
129,fr1.fr,se1.se, 39.641469 
130,fr1.fr,si1.si, 10.606454 
131,fr1.fr,sk1.sk, 7.024298 
132,fr1.fr,uk1.uk, 35.057103 
133,gr1.gr,at1.at, 3.028166 
134,gr1.gr,be1.be, 3.675444 
135,gr1.gr,ch1.ch, 33.870511 
136,gr1.gr,cz1.cz, 7.933782 
137,gr1.gr,de1.de, 4229.672115 
138,gr1.gr,es1.es, 7.526274 
139,gr1.gr,fr1.fr, 2.081682 
140,gr1.gr,hr1.hr, 14.147956 
141,gr1.gr,hu1.hu, 10.461546 
142,gr1.gr,ie1.ie, 0.638169 
143,gr1.gr,il1.il, 0.425165 
144,gr1.gr,it1.it, 6.656376 
145,gr1.gr,nl1.nl, 24.490910 
146,gr1.gr,ny1.ny, 50.605161 
147,gr1.gr,pl1.pl, 16.492856 
148,gr1.gr,pt1.pt, 7.207724 
149,gr1.gr,se1.se, 628.387119 
150,gr1.gr,si1.si, 3.903125 
151,gr1.gr,sk1.sk, 1.029088 
152,gr1.gr,uk1.uk, 753.128427 
153,hr1.hr,at1.at, 3.010791 
154,hr1.hr,be1.be, 0.196978 
155,hr1.hr,ch1.ch, 38.889151 
156,hr1.hr,cz1.cz, 26.240265 
157,hr1.hr,de1.de, 2355.348325 
158,hr1.hr,es1.es, 0.632039 
159,hr1.hr,fr1.fr, 0.370508 
160,hr1.hr,gr1.gr, 5.506559 
161,hr1.hr,hu1.hu, 803.493536 
162,hr1.hr,ie1.ie, 0.006073 
163,hr1.hr,il1.il, 0.164195 
164,hr1.hr,it1.it, 0.483308 
165,hr1.hr,nl1.nl, 1.893419 
166,hr1.hr,ny1.ny, 19.374146 
167,hr1.hr,pl1.pl, 9.573092 
168,hr1.hr,pt1.pt, 1.089481 
169,hr1.hr,se1.se, 75.643651 
170,hr1.hr,si1.si, 26.681568 
171,hr1.hr,sk1.sk, 0.788531 
172,hr1.hr,uk1.uk, 2.852500 
173,hu1.hu,at1.at, 10.397892 
174,hu1.hu,be1.be, 1.614456 
175,hu1.hu,ch1.ch, 108.813801 
176,hu1.hu,cz1.cz, 71.379747 
177,hu1.hu,de1.de, 3706.254885 
178,hu1.hu,es1.es, 2.881121 
179,hu1.hu,fr1.fr, 12.049573 
180,hu1.hu,gr1.gr, 15.083588 
181,hu1.hu,hr1.hr, 1095.732497 
182,hu1.hu,ie1.ie, 0.147551 
183,hu1.hu,il1.il, 0.495285 
184,hu1.hu,it1.it, 0.593858 
185,hu1.hu,nl1.nl, 61.129686 
186,hu1.hu,ny1.ny, 64.961060 
187,hu1.hu,pl1.pl, 21.650556 
188,hu1.hu,pt1.pt, 1.999471 
189,hu1.hu,se1.se, 142.818142 
190,hu1.hu,si1.si, 33.541333 
191,hu1.hu,sk1.sk, 26.617296 
192,hu1.hu,uk1.uk, 8.020997 
193,ie1.ie,at1.at, 0.429045 
194,ie1.ie,be1.be, 0.850892 
195,ie1.ie,ch1.ch, 6.670490 
196,ie1.ie,cz1.cz, 2.731040 
197,ie1.ie,de1.de, 29.106148 
198,ie1.ie,es1.es, 1.602591 
199,ie1.ie,fr1.fr, 19.564995 
200,ie1.ie,gr1.gr, 20.935070 
201,ie1.ie,hr1.hr, 0.020637 
202,ie1.ie,hu1.hu, 0.645929 
203,ie1.ie,it1.it, 8.876274 
