,source,destion,20050504-1715
0,at1.at,be1.be, 29.423573 
1,at1.at,ch1.ch, 132.065712 
2,at1.at,de1.de, 41.831115 
3,at1.at,es1.es, 2.693928 
4,at1.at,fr1.fr, 4.097460 
5,at1.at,gr1.gr, 5.284277 
6,at1.at,hr1.hr, 50.380517 
7,at1.at,hu1.hu, 76.606949 
8,at1.at,ie1.ie, 0.480721 
9,at1.at,il1.il, 0.907123 
10,at1.at,it1.it, 18.359959 
11,at1.at,lu1.lu, 0.005848 
12,at1.at,nl1.nl, 6.761416 
13,at1.at,ny1.ny, 45.250089 
14,at1.at,pl1.pl, 0.084347 
15,at1.at,pt1.pt, 0.621187 
16,at1.at,se1.se, 31.544279 
17,at1.at,si1.si, 30.855615 
18,at1.at,uk1.uk, 14.686426 
19,be1.be,at1.at, 43.972795 
20,be1.be,ch1.ch, 0.787969 
21,be1.be,cz1.cz, 1.316543 
22,be1.be,de1.de, 17.140865 
23,be1.be,es1.es, 10.606904 
24,be1.be,fr1.fr, 30.685066 
25,be1.be,gr1.gr, 0.226893 
26,be1.be,hr1.hr, 1.498788 
27,be1.be,hu1.hu, 1.103651 
28,be1.be,ie1.ie, 1.088919 
29,be1.be,il1.il, 0.098911 
30,be1.be,it1.it, 7.519414 
31,be1.be,lu1.lu, 1.188841 
32,be1.be,nl1.nl, 25.786591 
33,be1.be,ny1.ny, 147.641998 
34,be1.be,pl1.pl, 0.793030 
35,be1.be,pt1.pt, 0.725383 
36,be1.be,se1.se, 93.140291 
37,be1.be,si1.si, 0.813385 
38,be1.be,sk1.sk, 0.066690 
39,be1.be,uk1.uk, 74.125913 
40,ch1.ch,at1.at, 91.848490 
41,ch1.ch,be1.be, 24.742208 
42,ch1.ch,cz1.cz, 7.509573 
43,ch1.ch,de1.de, 28.804692 
44,ch1.ch,es1.es, 217.538589 
45,ch1.ch,fr1.fr, 92.081175 
46,ch1.ch,gr1.gr, 9.151414 
47,ch1.ch,hr1.hr, 973.498260 
48,ch1.ch,hu1.hu, 1907.499283 
49,ch1.ch,ie1.ie, 1.121982 
50,ch1.ch,il1.il, 47.188268 
51,ch1.ch,it1.it, 381.073230 
52,ch1.ch,lu1.lu, 49.459505 
53,ch1.ch,nl1.nl, 74.780220 
54,ch1.ch,ny1.ny, 226.440786 
55,ch1.ch,pl1.pl, 37.978149 
56,ch1.ch,pt1.pt, 93.160029 
57,ch1.ch,se1.se, 109.916047 
58,ch1.ch,si1.si, 1835.480018 
59,ch1.ch,sk1.sk, 44.889871 
60,ch1.ch,uk1.uk, 54.216277 
61,cz1.cz,be1.be, 0.205750 
62,cz1.cz,ch1.ch, 4.659660 
