,source,destion,20040513-1830
0,ATLAM5,ATLAng, 0.136325 
1,ATLAM5,CHINng, 0.901008 
2,ATLAM5,DNVRng, 0.026667 
3,ATLAM5,HSTNng, 0.152384 
4,ATLAM5,IPLSng, 0.106144 
5,ATLAM5,KSCYng, 0.273587 
6,ATLAM5,LOSAng, 0.398291 
7,ATLAM5,NYCMng, 0.254725 
8,ATLAM5,SNVAng, 0.026667 
9,ATLAM5,STTLng, 0.407853 
10,ATLAM5,WASHng, 1.048485 
11,ATLAng,ATLAM5, 0.285939 
12,ATLAng,CHINng, 36.665317 
13,ATLAng,DNVRng, 6.300112 
14,ATLAng,HSTNng, 32.523392 
15,ATLAng,IPLSng, 18.759845 
16,ATLAng,KSCYng, 4.190928 
17,ATLAng,LOSAng, 20.199121 
18,ATLAng,NYCMng, 8.049520 
19,ATLAng,SNVAng, 6.216521 
20,ATLAng,STTLng, 6.058949 
21,ATLAng,WASHng, 48.578923 
22,CHINng,ATLAM5, 0.297264 
23,CHINng,ATLAng, 19.663011 
24,CHINng,DNVRng, 20.518075 
25,CHINng,HSTNng, 12.238992 
26,CHINng,IPLSng, 47.041045 
27,CHINng,KSCYng, 13.120728 
28,CHINng,LOSAng, 50.987853 
29,CHINng,NYCMng, 19.855523 
30,CHINng,SNVAng, 24.210771 
31,CHINng,STTLng, 12.753635 
32,CHINng,WASHng, 52.809987 
33,DNVRng,ATLAM5, 0.059605 
34,DNVRng,ATLAng, 16.327848 
35,DNVRng,CHINng, 66.339325 
36,DNVRng,HSTNng, 27.662723 
37,DNVRng,IPLSng, 38.670253 
38,DNVRng,KSCYng, 19.462424 
39,DNVRng,LOSAng, 17.547611 
40,DNVRng,NYCMng, 20.561384 
41,DNVRng,SNVAng, 38.868389 
42,DNVRng,STTLng, 21.629347 
43,DNVRng,WASHng, 39.499085 
44,HSTNng,ATLAM5, 0.122773 
45,HSTNng,ATLAng, 6.147120 
46,HSTNng,CHINng, 50.489293 
47,HSTNng,DNVRng, 2.291845 
48,HSTNng,IPLSng, 7.384376 
49,HSTNng,KSCYng, 3.375221 
50,HSTNng,LOSAng, 8.268909 
51,HSTNng,NYCMng, 7.805776 
52,HSTNng,SNVAng, 0.133685 
53,HSTNng,STTLng, 3.159173 
54,HSTNng,WASHng, 4.501344 
55,IPLSng,ATLAM5, 0.320024 
56,IPLSng,ATLAng, 22.706008 
57,IPLSng,CHINng, 80.456789 
58,IPLSng,DNVRng, 7.204773 
59,IPLSng,HSTNng, 5.300419 
60,IPLSng,KSCYng, 8.787048 
61,IPLSng,LOSAng, 21.829725 
62,IPLSng,NYCMng, 25.560003 
63,IPLSng,SNVAng, 8.713069 
64,IPLSng,STTLng, 17.792320 
65,IPLSng,WASHng, 19.688459 
66,KSCYng,ATLAM5, 0.526315 
67,KSCYng,ATLAng, 5.699792 
68,KSCYng,CHINng, 35.099107 
69,KSCYng,DNVRng, 6.114640 
70,KSCYng,HSTNng, 4.521109 
71,KSCYng,IPLSng, 14.278000 
72,KSCYng,LOSAng, 5.004656 
73,KSCYng,NYCMng, 5.177083 
74,KSCYng,SNVAng, 3.827701 
75,KSCYng,STTLng, 2.260547 
76,KSCYng,WASHng, 11.710301 
77,LOSAng,ATLAM5, 4.524323 
78,LOSAng,ATLAng, 43.234211 
79,LOSAng,CHINng, 128.119592 
80,LOSAng,DNVRng, 34.499352 
81,LOSAng,HSTNng, 14.961475 
82,LOSAng,IPLSng, 57.436336 
83,LOSAng,KSCYng, 14.449299 
84,LOSAng,NYCMng, 88.183509 
85,LOSAng,SNVAng, 22.003264 
86,LOSAng,STTLng, 35.783576 
87,LOSAng,WASHng, 126.810269 
88,NYCMng,ATLAM5, 1.376816 
89,NYCMng,ATLAng, 49.967664 
90,NYCMng,CHINng, 104.848699 
91,NYCMng,DNVRng, 33.649848 
92,NYCMng,HSTNng, 17.186024 
93,NYCMng,IPLSng, 46.459299 
94,NYCMng,KSCYng, 12.130656 
95,NYCMng,LOSAng, 80.592059 
96,NYCMng,SNVAng, 46.303829 
97,NYCMng,STTLng, 30.068773 
98,NYCMng,WASHng, 128.537944 
99,SNVAng,ATLAng, 1.731952 
100,SNVAng,CHINng, 2.130293 
101,SNVAng,DNVRng, 25.398611 
102,SNVAng,HSTNng, 0.222539 
103,SNVAng,IPLSng, 8.859616 
104,SNVAng,KSCYng, 0.271771 
105,SNVAng,LOSAng, 6.546565 
106,SNVAng,NYCMng, 0.745395 
107,SNVAng,STTLng, 34.631973 
108,SNVAng,WASHng, 0.425357 
109,STTLng,ATLAM5, 0.263544 
110,STTLng,ATLAng, 12.451632 
111,STTLng,CHINng, 50.468992 
112,STTLng,DNVRng, 6.044312 
113,STTLng,HSTNng, 15.596389 
114,STTLng,IPLSng, 14.754915 
115,STTLng,KSCYng, 4.008395 
116,STTLng,LOSAng, 22.578507 
117,STTLng,NYCMng, 33.470144 
118,STTLng,SNVAng, 16.534323 
119,STTLng,WASHng, 16.892309 
120,WASHng,ATLAM5, 0.675843 
121,WASHng,ATLAng, 110.669581 
122,WASHng,CHINng, 141.330699 
123,WASHng,DNVRng, 84.097451 
124,WASHng,HSTNng, 34.538259 
125,WASHng,IPLSng, 52.413269 
126,WASHng,KSCYng, 34.859211 
127,WASHng,LOSAng, 136.703581 
128,WASHng,NYCMng, 187.042341 
129,WASHng,SNVAng, 21.955061 
130,WASHng,STTLng, 42.316227 
