,source,destion,20040726-0250
0,ATLAM5,CHINng, 0.088325 
1,ATLAM5,DNVRng, 0.026667 
2,ATLAM5,HSTNng, 0.092955 
3,ATLAM5,IPLSng, 0.283299 
4,ATLAM5,KSCYng, 0.064501 
5,ATLAM5,LOSAng, 0.209608 
6,ATLAM5,NYCMng, 0.158152 
7,ATLAM5,SNVAng, 0.028032 
8,ATLAM5,STTLng, 0.026667 
9,ATLAM5,WASHng, 1.402557 
10,ATLAng,ATLAM5, 0.173253 
11,ATLAng,CHINng, 5.881680 
12,ATLAng,DNVRng, 4.059299 
13,ATLAng,HSTNng, 38.106293 
14,ATLAng,IPLSng, 13.164184 
15,ATLAng,KSCYng, 0.621605 
16,ATLAng,LOSAng, 30.114835 
17,ATLAng,NYCMng, 3.592253 
18,ATLAng,SNVAng, 0.053333 
19,ATLAng,STTLng, 4.843456 
20,ATLAng,WASHng, 19.858541 
21,CHINng,ATLAM5, 0.191955 
22,CHINng,ATLAng, 17.258709 
23,CHINng,DNVRng, 5.687051 
24,CHINng,HSTNng, 7.436037 
25,CHINng,IPLSng, 26.239125 
26,CHINng,KSCYng, 6.427467 
27,CHINng,LOSAng, 32.434749 
28,CHINng,NYCMng, 17.283749 
29,CHINng,SNVAng, 4.968272 
30,CHINng,STTLng, 5.197744 
31,CHINng,WASHng, 20.989189 
32,DNVRng,ATLAM5, 0.779149 
33,DNVRng,ATLAng, 4.075208 
34,DNVRng,CHINng, 46.628003 
35,DNVRng,HSTNng, 20.440296 
36,DNVRng,IPLSng, 28.688133 
37,DNVRng,KSCYng, 14.456240 
38,DNVRng,LOSAng, 17.767856 
39,DNVRng,NYCMng, 17.984149 
40,DNVRng,SNVAng, 7.398280 
41,DNVRng,STTLng, 11.559149 
42,DNVRng,WASHng, 41.097675 
43,HSTNng,ATLAM5, 1.996056 
44,HSTNng,ATLAng, 1.493461 
45,HSTNng,CHINng, 14.932784 
46,HSTNng,DNVRng, 0.949141 
47,HSTNng,IPLSng, 1.645789 
48,HSTNng,KSCYng, 1.565509 
49,HSTNng,LOSAng, 7.099987 
50,HSTNng,NYCMng, 2.939277 
51,HSTNng,SNVAng, 0.313733 
52,HSTNng,STTLng, 2.131035 
53,HSTNng,WASHng, 3.215101 
54,IPLSng,ATLAM5, 0.053333 
55,IPLSng,ATLAng, 10.583152 
56,IPLSng,CHINng, 72.290752 
57,IPLSng,DNVRng, 8.351005 
58,IPLSng,HSTNng, 23.231341 
59,IPLSng,KSCYng, 1.207667 
60,IPLSng,LOSAng, 9.808509 
61,IPLSng,NYCMng, 20.175747 
62,IPLSng,SNVAng, 0.174792 
63,IPLSng,STTLng, 15.584704 
64,IPLSng,WASHng, 16.563536 
65,KSCYng,ATLAM5, 0.026667 
66,KSCYng,ATLAng, 1.219128 
67,KSCYng,CHINng, 11.319728 
68,KSCYng,DNVRng, 10.080205 
69,KSCYng,HSTNng, 5.365395 
70,KSCYng,IPLSng, 16.293445 
71,KSCYng,LOSAng, 5.616395 
72,KSCYng,NYCMng, 2.798211 
73,KSCYng,SNVAng, 2.274355 
74,KSCYng,STTLng, 4.282424 
75,KSCYng,WASHng, 5.999579 
76,LOSAng,ATLAM5, 0.074469 
77,LOSAng,ATLAng, 41.836112 
78,LOSAng,CHINng, 39.818408 
79,LOSAng,DNVRng, 7.624443 
80,LOSAng,HSTNng, 5.909229 
81,LOSAng,IPLSng, 13.040896 
82,LOSAng,KSCYng, 2.399579 
83,LOSAng,NYCMng, 52.018011 
84,LOSAng,SNVAng, 28.432349 
85,LOSAng,STTLng, 28.504248 
86,LOSAng,WASHng, 21.848723 
87,NYCMng,ATLAM5, 3.252021 
88,NYCMng,ATLAng, 27.032515 
89,NYCMng,CHINng, 31.199365 
90,NYCMng,DNVRng, 20.129373 
91,NYCMng,HSTNng, 12.640640 
92,NYCMng,IPLSng, 15.315600 
93,NYCMng,KSCYng, 6.259461 
94,NYCMng,LOSAng, 66.527419 
95,NYCMng,SNVAng, 0.798024 
96,NYCMng,STTLng, 27.429981 
97,NYCMng,WASHng, 44.419805 
98,SNVAng,ATLAng, 0.564939 
99,SNVAng,DNVRng, 2.930445 
100,SNVAng,IPLSng, 0.203531 
101,SNVAng,KSCYng, 0.026667 
102,SNVAng,LOSAng, 39.696669 
103,SNVAng,NYCMng, 10.546688 
104,SNVAng,STTLng, 36.415472 
105,SNVAng,WASHng, 0.026667 
106,STTLng,ATLAM5, 0.033691 
107,STTLng,ATLAng, 7.696952 
108,STTLng,CHINng, 41.890168 
109,STTLng,DNVRng, 5.707208 
110,STTLng,HSTNng, 2.739597 
111,STTLng,IPLSng, 3.943829 
112,STTLng,KSCYng, 3.753219 
113,STTLng,LOSAng, 44.369917 
114,STTLng,NYCMng, 7.390493 
115,STTLng,SNVAng, 4.759720 
116,STTLng,WASHng, 60.637067 
117,WASHng,ATLAM5, 0.443365 
118,WASHng,ATLAng, 101.602960 
119,WASHng,CHINng, 44.174768 
120,WASHng,DNVRng, 38.187053 
121,WASHng,HSTNng, 19.823283 
122,WASHng,IPLSng, 37.043453 
123,WASHng,KSCYng, 6.825123 
124,WASHng,LOSAng, 39.130448 
125,WASHng,NYCMng, 145.477589 
126,WASHng,SNVAng, 0.477296 
127,WASHng,STTLng, 43.034824 
