,source,destion,20040524-0150
0,ATLAM5,ATLAng, 0.026667 
1,ATLAM5,CHINng, 0.277547 
2,ATLAM5,HSTNng, 0.040363 
3,ATLAM5,IPLSng, 0.026667 
4,ATLAM5,KSCYng, 0.033811 
5,ATLAM5,LOSAng, 2.524043 
6,ATLAM5,NYCMng, 0.219584 
7,ATLAM5,STTLng, 0.121365 
8,ATLAM5,WASHng, 0.271035 
9,ATLAng,ATLAM5, 0.035165 
10,ATLAng,CHINng, 10.164557 
11,ATLAng,DNVRng, 5.043909 
12,ATLAng,HSTNng, 0.336368 
13,ATLAng,IPLSng, 11.924784 
14,ATLAng,KSCYng, 1.172629 
15,ATLAng,LOSAng, 17.003720 
16,ATLAng,NYCMng, 8.373067 
17,ATLAng,SNVAng, 0.046845 
18,ATLAng,STTLng, 4.723232 
19,ATLAng,WASHng, 28.549181 
20,CHINng,ATLAM5, 0.164509 
21,CHINng,ATLAng, 6.241312 
22,CHINng,DNVRng, 12.030683 
23,CHINng,HSTNng, 6.119797 
24,CHINng,IPLSng, 14.997867 
25,CHINng,KSCYng, 7.017219 
26,CHINng,LOSAng, 30.286877 
27,CHINng,NYCMng, 44.756469 
28,CHINng,SNVAng, 0.743461 
29,CHINng,STTLng, 9.111605 
30,CHINng,WASHng, 91.464723 
31,DNVRng,ATLAM5, 0.144907 
32,DNVRng,ATLAng, 4.748491 
33,DNVRng,CHINng, 45.919776 
34,DNVRng,HSTNng, 24.388365 
35,DNVRng,IPLSng, 24.001037 
36,DNVRng,KSCYng, 13.749531 
37,DNVRng,LOSAng, 11.528339 
38,DNVRng,NYCMng, 19.825075 
39,DNVRng,SNVAng, 10.024411 
40,DNVRng,STTLng, 11.485280 
41,DNVRng,WASHng, 41.127224 
42,HSTNng,ATLAM5, 0.141515 
43,HSTNng,ATLAng, 15.493824 
44,HSTNng,CHINng, 13.657589 
45,HSTNng,DNVRng, 1.138315 
46,HSTNng,IPLSng, 9.000747 
47,HSTNng,KSCYng, 1.601325 
48,HSTNng,LOSAng, 11.210880 
49,HSTNng,NYCMng, 2.310061 
50,HSTNng,SNVAng, 0.117307 
51,HSTNng,STTLng, 6.116739 
52,HSTNng,WASHng, 1.980368 
53,IPLSng,ATLAng, 8.291120 
54,IPLSng,CHINng, 73.335179 
55,IPLSng,DNVRng, 5.804744 
56,IPLSng,HSTNng, 1.351453 
57,IPLSng,KSCYng, 2.313237 
58,IPLSng,LOSAng, 22.170981 
59,IPLSng,NYCMng, 28.104480 
60,IPLSng,SNVAng, 2.261328 
61,IPLSng,STTLng, 5.673171 
62,IPLSng,WASHng, 23.908435 
63,KSCYng,ATLAM5, 0.473040 
64,KSCYng,ATLAng, 1.715392 
65,KSCYng,CHINng, 19.085056 
66,KSCYng,DNVRng, 15.754147 
67,KSCYng,HSTNng, 4.682368 
68,KSCYng,IPLSng, 13.747501 
69,KSCYng,LOSAng, 3.803235 
70,KSCYng,NYCMng, 1.451904 
71,KSCYng,SNVAng, 1.337045 
72,KSCYng,STTLng, 2.170581 
73,KSCYng,WASHng, 9.186141 
74,LOSAng,ATLAM5, 1.116243 
75,LOSAng,ATLAng, 18.673936 
76,LOSAng,CHINng, 70.046632 
77,LOSAng,DNVRng, 26.329955 
78,LOSAng,HSTNng, 6.090856 
79,LOSAng,IPLSng, 34.132115 
80,LOSAng,KSCYng, 6.534955 
81,LOSAng,NYCMng, 81.050269 
82,LOSAng,SNVAng, 15.345800 
83,LOSAng,STTLng, 39.955187 
84,LOSAng,WASHng, 113.540019 
85,NYCMng,ATLAM5, 1.376971 
86,NYCMng,ATLAng, 19.996789 
87,NYCMng,CHINng, 52.623621 
88,NYCMng,DNVRng, 27.563563 
89,NYCMng,HSTNng, 4.097752 
90,NYCMng,IPLSng, 35.605277 
91,NYCMng,KSCYng, 9.082277 
92,NYCMng,LOSAng, 64.370861 
93,NYCMng,SNVAng, 4.021837 
94,NYCMng,STTLng, 34.575880 
95,NYCMng,WASHng, 49.236037 
96,SNVAng,ATLAng, 0.053333 
97,SNVAng,CHINng, 0.141664 
98,SNVAng,DNVRng, 0.315797 
99,SNVAng,HSTNng, 0.060309 
100,SNVAng,IPLSng, 0.195632 
101,SNVAng,KSCYng, 0.053333 
102,SNVAng,LOSAng, 30.556461 
103,SNVAng,NYCMng, 8.364829 
104,SNVAng,STTLng, 34.148507 
105,SNVAng,WASHng, 0.026667 
106,STTLng,ATLAng, 8.351077 
107,STTLng,CHINng, 15.586195 
108,STTLng,DNVRng, 3.515117 
109,STTLng,HSTNng, 3.065229 
110,STTLng,IPLSng, 7.715157 
111,STTLng,KSCYng, 5.427344 
112,STTLng,LOSAng, 24.048413 
113,STTLng,NYCMng, 7.946896 
114,STTLng,SNVAng, 3.282829 
115,STTLng,WASHng, 5.222840 
116,WASHng,ATLAM5, 0.026667 
117,WASHng,ATLAng, 106.314237 
118,WASHng,CHINng, 68.859632 
119,WASHng,DNVRng, 48.284755 
120,WASHng,HSTNng, 30.605448 
121,WASHng,IPLSng, 37.460779 
122,WASHng,KSCYng, 17.350584 
123,WASHng,LOSAng, 104.789429 
124,WASHng,NYCMng, 91.199269 
125,WASHng,SNVAng, 1.255115 
126,WASHng,STTLng, 30.724645 
