,source,destion,20040708-1005
0,ATLAM5,ATLAng, 0.388869 
1,ATLAM5,CHINng, 0.280512 
2,ATLAM5,HSTNng, 0.027845 
3,ATLAM5,IPLSng, 0.915848 
4,ATLAM5,LOSAng, 0.140379 
5,ATLAM5,NYCMng, 0.435232 
6,ATLAM5,SNVAng, 0.013333 
7,ATLAM5,STTLng, 0.060757 
8,ATLAM5,WASHng, 0.518920 
9,ATLAng,CHINng, 3.418016 
10,ATLAng,DNVRng, 6.650840 
11,ATLAng,HSTNng, 1.074637 
12,ATLAng,IPLSng, 14.211323 
13,ATLAng,KSCYng, 2.485317 
14,ATLAng,LOSAng, 18.315048 
15,ATLAng,NYCMng, 3.193573 
16,ATLAng,SNVAng, 0.207224 
17,ATLAng,STTLng, 3.150784 
18,ATLAng,WASHng, 40.865005 
19,CHINng,ATLAM5, 0.342283 
20,CHINng,ATLAng, 3.059965 
21,CHINng,DNVRng, 5.529741 
22,CHINng,HSTNng, 3.777149 
23,CHINng,IPLSng, 37.101661 
24,CHINng,KSCYng, 3.385608 
25,CHINng,LOSAng, 39.739379 
26,CHINng,NYCMng, 12.163947 
27,CHINng,SNVAng, 3.913603 
28,CHINng,STTLng, 4.995333 
29,CHINng,WASHng, 18.270952 
30,DNVRng,ATLAM5, 0.054667 
31,DNVRng,ATLAng, 2.077747 
32,DNVRng,CHINng, 62.030125 
33,DNVRng,HSTNng, 17.149896 
34,DNVRng,IPLSng, 28.286813 
35,DNVRng,KSCYng, 25.411904 
36,DNVRng,LOSAng, 10.033352 
37,DNVRng,NYCMng, 38.517221 
38,DNVRng,SNVAng, 10.116899 
39,DNVRng,STTLng, 14.221272 
40,DNVRng,WASHng, 31.755272 
41,HSTNng,ATLAM5, 3.626923 
42,HSTNng,ATLAng, 19.124880 
43,HSTNng,CHINng, 9.998024 
44,HSTNng,DNVRng, 0.567485 
45,HSTNng,IPLSng, 2.604485 
46,HSTNng,KSCYng, 0.675312 
47,HSTNng,LOSAng, 3.732891 
48,HSTNng,NYCMng, 2.802397 
49,HSTNng,STTLng, 1.361507 
50,HSTNng,WASHng, 1.567176 
51,IPLSng,ATLAM5, 0.058224 
52,IPLSng,ATLAng, 15.815560 
53,IPLSng,CHINng, 56.480269 
54,IPLSng,DNVRng, 7.869408 
55,IPLSng,HSTNng, 22.703267 
56,IPLSng,KSCYng, 0.661776 
57,IPLSng,LOSAng, 10.534893 
58,IPLSng,NYCMng, 12.589587 
59,IPLSng,SNVAng, 0.141773 
60,IPLSng,STTLng, 13.198160 
61,IPLSng,WASHng, 5.310568 
62,KSCYng,ATLAng, 0.786752 
63,KSCYng,CHINng, 15.079027 
64,KSCYng,DNVRng, 6.802555 
65,KSCYng,HSTNng, 2.304784 
66,KSCYng,IPLSng, 12.490573 
67,KSCYng,LOSAng, 5.860136 
68,KSCYng,NYCMng, 1.903112 
69,KSCYng,SNVAng, 1.555936 
70,KSCYng,STTLng, 4.143123 
71,KSCYng,WASHng, 6.120707 
72,LOSAng,ATLAM5, 0.026667 
73,LOSAng,ATLAng, 6.043475 
74,LOSAng,CHINng, 2100.867893 
75,LOSAng,DNVRng, 10.099923 
76,LOSAng,HSTNng, 11.814011 
77,LOSAng,IPLSng, 16.100763 
78,LOSAng,KSCYng, 0.884147 
79,LOSAng,NYCMng, 55.182803 
80,LOSAng,SNVAng, 8.523736 
81,LOSAng,STTLng, 27.935021 
82,LOSAng,WASHng, 16.910376 
83,NYCMng,ATLAM5, 2.672203 
84,NYCMng,ATLAng, 16.888968 
85,NYCMng,CHINng, 7.688232 
86,NYCMng,DNVRng, 29.301325 
87,NYCMng,HSTNng, 3.890408 
88,NYCMng,IPLSng, 15.584933 
89,NYCMng,KSCYng, 4.140872 
90,NYCMng,LOSAng, 70.373515 
91,NYCMng,SNVAng, 0.725765 
92,NYCMng,STTLng, 13.292320 
93,NYCMng,WASHng, 28.219536 
94,SNVAng,ATLAng, 0.053333 
95,SNVAng,DNVRng, 4.007173 
96,SNVAng,HSTNng, 0.094229 
97,SNVAng,IPLSng, 0.278493 
98,SNVAng,KSCYng, 0.026667 
99,SNVAng,LOSAng, 32.520355 
100,SNVAng,NYCMng, 0.446027 
101,SNVAng,STTLng, 22.992669 
102,SNVAng,WASHng, 0.053333 
103,STTLng,ATLAM5, 0.302512 
104,STTLng,ATLAng, 5.524659 
105,STTLng,CHINng, 41.613104 
106,STTLng,DNVRng, 1.105259 
107,STTLng,HSTNng, 8.139872 
108,STTLng,IPLSng, 4.984832 
109,STTLng,KSCYng, 1.398475 
110,STTLng,LOSAng, 12.894483 
111,STTLng,NYCMng, 9.625312 
112,STTLng,SNVAng, 3.676392 
113,STTLng,WASHng, 52.277096 
114,WASHng,ATLAng, 75.028624 
115,WASHng,CHINng, 51.126611 
116,WASHng,DNVRng, 75.403293 
117,WASHng,HSTNng, 14.358309 
118,WASHng,IPLSng, 35.567085 
119,WASHng,KSCYng, 15.269747 
120,WASHng,LOSAng, 58.590371 
121,WASHng,NYCMng, 140.419704 
122,WASHng,SNVAng, 0.606805 
123,WASHng,STTLng, 44.013152 
