,source,destion,20040812-0020
0,ATLAM5,ATLAng, 0.209203 
1,ATLAM5,CHINng, 0.151275 
2,ATLAM5,DNVRng, 0.390512 
3,ATLAM5,HSTNng, 0.119523 
4,ATLAM5,KSCYng, 0.026667 
5,ATLAM5,LOSAng, 0.080000 
6,ATLAM5,NYCMng, 0.133989 
7,ATLAM5,SNVAng, 0.026667 
8,ATLAM5,WASHng, 0.617683 
9,ATLAng,ATLAM5, 0.082915 
10,ATLAng,CHINng, 10.779021 
11,ATLAng,DNVRng, 6.531968 
12,ATLAng,HSTNng, 5.607795 
13,ATLAng,IPLSng, 13.808549 
14,ATLAng,KSCYng, 0.502507 
15,ATLAng,LOSAng, 26.692869 
16,ATLAng,NYCMng, 6.707432 
17,ATLAng,SNVAng, 0.424135 
18,ATLAng,STTLng, 5.376067 
19,ATLAng,WASHng, 26.750733 
20,CHINng,ATLAM5, 0.292872 
21,CHINng,ATLAng, 20.867275 
22,CHINng,DNVRng, 9.203307 
23,CHINng,HSTNng, 9.493939 
24,CHINng,IPLSng, 29.252419 
25,CHINng,KSCYng, 11.235909 
26,CHINng,LOSAng, 30.850555 
27,CHINng,NYCMng, 65.827427 
28,CHINng,SNVAng, 3.012093 
29,CHINng,STTLng, 9.026672 
30,CHINng,WASHng, 24.536757 
31,DNVRng,ATLAM5, 0.126104 
32,DNVRng,ATLAng, 4.126040 
33,DNVRng,CHINng, 64.213888 
34,DNVRng,HSTNng, 18.275491 
35,DNVRng,IPLSng, 25.503851 
36,DNVRng,KSCYng, 8.081979 
37,DNVRng,LOSAng, 17.950107 
38,DNVRng,NYCMng, 13.764232 
39,DNVRng,SNVAng, 4.843784 
40,DNVRng,STTLng, 31.951373 
41,DNVRng,WASHng, 39.530397 
42,HSTNng,ATLAM5, 4.133952 
43,HSTNng,ATLAng, 9.284605 
44,HSTNng,CHINng, 8.183808 
45,HSTNng,DNVRng, 0.736187 
46,HSTNng,IPLSng, 2.464296 
47,HSTNng,KSCYng, 1.634200 
48,HSTNng,LOSAng, 24.136696 
49,HSTNng,NYCMng, 2.709768 
50,HSTNng,SNVAng, 0.071672 
51,HSTNng,STTLng, 1.263373 
52,HSTNng,WASHng, 1.515701 
53,IPLSng,ATLAng, 5.141917 
54,IPLSng,CHINng, 45.407920 
55,IPLSng,DNVRng, 6.961059 
56,IPLSng,HSTNng, 0.828125 
57,IPLSng,KSCYng, 5.564379 
58,IPLSng,LOSAng, 18.705907 
59,IPLSng,NYCMng, 13.136099 
60,IPLSng,SNVAng, 1.244115 
61,IPLSng,STTLng, 12.391976 
62,IPLSng,WASHng, 11.889848 
63,KSCYng,ATLAM5, 0.056568 
64,KSCYng,ATLAng, 1.630048 
65,KSCYng,CHINng, 12.193269 
66,KSCYng,DNVRng, 4.405437 
67,KSCYng,HSTNng, 2.576923 
68,KSCYng,IPLSng, 9.378371 
69,KSCYng,LOSAng, 8.017139 
70,KSCYng,NYCMng, 1.867709 
71,KSCYng,SNVAng, 2.160907 
72,KSCYng,STTLng, 12.136107 
73,KSCYng,WASHng, 8.167917 
74,LOSAng,ATLAM5, 0.073451 
75,LOSAng,ATLAng, 14.962008 
76,LOSAng,CHINng, 164.041664 
77,LOSAng,DNVRng, 13.786739 
78,LOSAng,HSTNng, 3.331405 
79,LOSAng,IPLSng, 9.523435 
80,LOSAng,KSCYng, 6.122312 
81,LOSAng,NYCMng, 25.596947 
82,LOSAng,SNVAng, 18.124035 
83,LOSAng,STTLng, 24.349365 
84,LOSAng,WASHng, 84.655776 
85,NYCMng,ATLAM5, 0.382037 
86,NYCMng,ATLAng, 13.700416 
87,NYCMng,CHINng, 18.075299 
88,NYCMng,DNVRng, 32.075131 
89,NYCMng,HSTNng, 6.004875 
90,NYCMng,IPLSng, 32.771955 
91,NYCMng,KSCYng, 4.569424 
92,NYCMng,LOSAng, 73.874299 
93,NYCMng,SNVAng, 2.234296 
94,NYCMng,STTLng, 37.406675 
95,NYCMng,WASHng, 35.116787 
96,SNVAng,ATLAng, 0.026667 
97,SNVAng,DNVRng, 12.815293 
98,SNVAng,HSTNng, 0.032123 
99,SNVAng,IPLSng, 0.247995 
100,SNVAng,KSCYng, 0.026667 
101,SNVAng,LOSAng, 41.707643 
102,SNVAng,NYCMng, 0.080000 
103,SNVAng,STTLng, 43.943397 
104,SNVAng,WASHng, 0.803840 
105,STTLng,ATLAM5, 0.074208 
106,STTLng,ATLAng, 5.985843 
107,STTLng,CHINng, 18.600483 
108,STTLng,DNVRng, 7.316859 
109,STTLng,HSTNng, 2.110336 
110,STTLng,IPLSng, 7.196467 
111,STTLng,KSCYng, 1.928336 
112,STTLng,LOSAng, 23.532312 
113,STTLng,NYCMng, 6.837920 
114,STTLng,SNVAng, 9.073011 
115,STTLng,WASHng, 55.855805 
116,WASHng,ATLAM5, 0.141845 
117,WASHng,ATLAng, 89.836672 
118,WASHng,CHINng, 71.203029 
119,WASHng,DNVRng, 55.375701 
120,WASHng,HSTNng, 11.545272 
121,WASHng,IPLSng, 27.141896 
122,WASHng,KSCYng, 5.741053 
123,WASHng,LOSAng, 147.367245 
124,WASHng,NYCMng, 149.336643 
125,WASHng,SNVAng, 9.957085 
126,WASHng,STTLng, 40.407829 
