,source,destion,20040722-0505
0,ATLAM5,CHINng, 1.033840 
1,ATLAM5,HSTNng, 0.094851 
2,ATLAM5,KSCYng, 0.076939 
3,ATLAM5,LOSAng, 0.530752 
4,ATLAM5,NYCMng, 0.291397 
5,ATLAM5,STTLng, 0.026667 
6,ATLAM5,WASHng, 2.091739 
7,ATLAng,ATLAM5, 0.214792 
8,ATLAng,CHINng, 4.121595 
9,ATLAng,DNVRng, 5.560688 
10,ATLAng,HSTNng, 0.749557 
11,ATLAng,IPLSng, 11.830328 
12,ATLAng,KSCYng, 0.961856 
13,ATLAng,LOSAng, 12.030741 
14,ATLAng,NYCMng, 9.318501 
15,ATLAng,SNVAng, 0.269259 
16,ATLAng,STTLng, 5.099933 
17,ATLAng,WASHng, 26.831512 
18,CHINng,ATLAM5, 1.656579 
19,CHINng,ATLAng, 5.967165 
20,CHINng,DNVRng, 12.459312 
21,CHINng,HSTNng, 8.045349 
22,CHINng,IPLSng, 22.549533 
23,CHINng,KSCYng, 9.025925 
24,CHINng,LOSAng, 40.338741 
25,CHINng,NYCMng, 9.284133 
26,CHINng,SNVAng, 0.804661 
27,CHINng,STTLng, 3.794445 
28,CHINng,WASHng, 17.570315 
29,DNVRng,ATLAM5, 0.268667 
30,DNVRng,ATLAng, 5.176688 
31,DNVRng,CHINng, 67.183667 
32,DNVRng,HSTNng, 19.433459 
33,DNVRng,IPLSng, 29.042541 
34,DNVRng,KSCYng, 24.898659 
35,DNVRng,LOSAng, 15.069448 
36,DNVRng,NYCMng, 21.899637 
37,DNVRng,SNVAng, 12.883853 
38,DNVRng,STTLng, 10.072168 
39,DNVRng,WASHng, 37.149779 
40,HSTNng,ATLAM5, 2.496027 
41,HSTNng,ATLAng, 2.052637 
42,HSTNng,CHINng, 4.587901 
43,HSTNng,DNVRng, 1.431984 
44,HSTNng,IPLSng, 2.198117 
45,HSTNng,KSCYng, 0.775680 
46,HSTNng,LOSAng, 4.658755 
47,HSTNng,NYCMng, 3.349077 
48,HSTNng,SNVAng, 0.110733 
49,HSTNng,STTLng, 0.714651 
50,HSTNng,WASHng, 14.640632 
51,IPLSng,ATLAM5, 0.053333 
52,IPLSng,ATLAng, 19.695112 
53,IPLSng,CHINng, 42.096205 
54,IPLSng,DNVRng, 6.873696 
55,IPLSng,HSTNng, 23.628485 
56,IPLSng,KSCYng, 2.960136 
57,IPLSng,LOSAng, 21.407960 
58,IPLSng,NYCMng, 25.226811 
59,IPLSng,SNVAng, 1.707973 
60,IPLSng,STTLng, 11.026013 
61,IPLSng,WASHng, 4.706123 
62,KSCYng,ATLAM5, 2.749376 
63,KSCYng,ATLAng, 4.337173 
64,KSCYng,CHINng, 15.215296 
65,KSCYng,DNVRng, 10.261000 
66,KSCYng,HSTNng, 4.625880 
67,KSCYng,IPLSng, 16.196123 
68,KSCYng,LOSAng, 4.995899 
69,KSCYng,NYCMng, 2.850880 
70,KSCYng,SNVAng, 2.946445 
71,KSCYng,STTLng, 4.681741 
72,KSCYng,WASHng, 13.002656 
73,LOSAng,ATLAM5, 0.046763 
74,LOSAng,ATLAng, 17.270024 
75,LOSAng,CHINng, 47.213779 
76,LOSAng,DNVRng, 16.586669 
77,LOSAng,HSTNng, 9.331195 
78,LOSAng,IPLSng, 30.334763 
79,LOSAng,KSCYng, 1.401936 
80,LOSAng,NYCMng, 36.899077 
81,LOSAng,SNVAng, 22.673952 
82,LOSAng,STTLng, 23.808147 
83,LOSAng,WASHng, 13.423451 
84,NYCMng,ATLAM5, 2.290787 
85,NYCMng,ATLAng, 14.636379 
86,NYCMng,CHINng, 91.599720 
87,NYCMng,DNVRng, 25.813227 
88,NYCMng,HSTNng, 8.505947 
89,NYCMng,IPLSng, 28.189061 
90,NYCMng,KSCYng, 8.149709 
91,NYCMng,LOSAng, 62.563931 
92,NYCMng,SNVAng, 1.585051 
93,NYCMng,STTLng, 34.570627 
94,NYCMng,WASHng, 139.780747 
95,SNVAng,ATLAng, 0.774549 
96,SNVAng,CHINng, 0.026667 
97,SNVAng,DNVRng, 13.500069 
98,SNVAng,IPLSng, 0.211829 
99,SNVAng,LOSAng, 44.054448 
100,SNVAng,NYCMng, 0.483949 
101,SNVAng,STTLng, 38.682184 
102,SNVAng,WASHng, 0.053333 
103,STTLng,ATLAM5, 0.026667 
104,STTLng,ATLAng, 7.706224 
105,STTLng,CHINng, 35.881443 
106,STTLng,DNVRng, 1.869819 
107,STTLng,HSTNng, 1.688821 
108,STTLng,IPLSng, 8.529389 
109,STTLng,KSCYng, 6.145027 
110,STTLng,LOSAng, 14.378451 
111,STTLng,NYCMng, 14.536429 
112,STTLng,SNVAng, 2.496899 
113,STTLng,WASHng, 12.274883 
114,WASHng,ATLAM5, 0.172016 
115,WASHng,ATLAng, 90.451405 
116,WASHng,CHINng, 70.010003 
117,WASHng,DNVRng, 47.100240 
118,WASHng,HSTNng, 32.120509 
119,WASHng,IPLSng, 50.913531 
120,WASHng,KSCYng, 9.834093 
121,WASHng,LOSAng, 52.115296 
122,WASHng,NYCMng, 100.281544 
123,WASHng,SNVAng, 1.439549 
124,WASHng,STTLng, 40.915531 
