,source,destion,20040807-1600
0,ATLAM5,ATLAng, 0.080000 
1,ATLAM5,CHINng, 1.339443 
2,ATLAM5,DNVRng, 0.028803 
3,ATLAM5,HSTNng, 0.065221 
4,ATLAM5,KSCYng, 0.026667 
5,ATLAM5,LOSAng, 0.400131 
6,ATLAM5,NYCMng, 0.199747 
7,ATLAM5,STTLng, 0.026667 
8,ATLAM5,WASHng, 0.982712 
9,ATLAng,ATLAM5, 0.039581 
10,ATLAng,CHINng, 4.987371 
11,ATLAng,DNVRng, 3.467320 
12,ATLAng,HSTNng, 23.954453 
13,ATLAng,IPLSng, 10.936480 
14,ATLAng,KSCYng, 1.944045 
15,ATLAng,LOSAng, 17.082183 
16,ATLAng,NYCMng, 5.823805 
17,ATLAng,SNVAng, 0.108687 
18,ATLAng,STTLng, 7.362088 
19,ATLAng,WASHng, 34.784048 
20,CHINng,ATLAM5, 6.791573 
21,CHINng,ATLAng, 24.605195 
22,CHINng,DNVRng, 13.438477 
23,CHINng,HSTNng, 16.190685 
24,CHINng,IPLSng, 36.149960 
25,CHINng,KSCYng, 9.792096 
26,CHINng,LOSAng, 16.423131 
27,CHINng,NYCMng, 11.765341 
28,CHINng,SNVAng, 3.485725 
29,CHINng,STTLng, 7.709917 
30,CHINng,WASHng, 35.275939 
31,DNVRng,ATLAM5, 0.216960 
32,DNVRng,ATLAng, 5.142507 
33,DNVRng,CHINng, 48.343096 
34,DNVRng,HSTNng, 22.750523 
35,DNVRng,IPLSng, 26.454163 
36,DNVRng,KSCYng, 23.292072 
37,DNVRng,LOSAng, 35.299656 
38,DNVRng,NYCMng, 15.516435 
39,DNVRng,SNVAng, 9.069013 
40,DNVRng,STTLng, 15.658584 
41,DNVRng,WASHng, 43.309923 
42,HSTNng,ATLAM5, 2.751880 
43,HSTNng,ATLAng, 24.921749 
44,HSTNng,CHINng, 6.772080 
45,HSTNng,DNVRng, 1.538163 
46,HSTNng,IPLSng, 8.567416 
47,HSTNng,KSCYng, 0.650224 
48,HSTNng,LOSAng, 4.157480 
49,HSTNng,NYCMng, 1.027048 
50,HSTNng,STTLng, 0.283541 
51,HSTNng,WASHng, 2.182061 
52,IPLSng,ATLAM5, 1.384675 
53,IPLSng,ATLAng, 11.234213 
54,IPLSng,CHINng, 48.621736 
55,IPLSng,DNVRng, 7.022541 
56,IPLSng,HSTNng, 0.480331 
57,IPLSng,KSCYng, 3.032517 
58,IPLSng,LOSAng, 18.105955 
59,IPLSng,NYCMng, 16.655072 
60,IPLSng,SNVAng, 1.022392 
61,IPLSng,STTLng, 12.611787 
62,IPLSng,WASHng, 15.190739 
63,KSCYng,ATLAM5, 0.026667 
64,KSCYng,ATLAng, 4.304347 
65,KSCYng,CHINng, 11.112989 
66,KSCYng,DNVRng, 3.899517 
67,KSCYng,HSTNng, 2.521517 
68,KSCYng,IPLSng, 10.874208 
69,KSCYng,LOSAng, 4.137107 
70,KSCYng,NYCMng, 2.519635 
71,KSCYng,SNVAng, 1.393981 
72,KSCYng,STTLng, 1.809589 
73,KSCYng,WASHng, 18.954213 
74,LOSAng,ATLAM5, 0.208592 
75,LOSAng,ATLAng, 18.515528 
76,LOSAng,CHINng, 49.705984 
77,LOSAng,DNVRng, 10.482781 
78,LOSAng,HSTNng, 5.582429 
79,LOSAng,IPLSng, 14.445584 
80,LOSAng,KSCYng, 2.084424 
81,LOSAng,NYCMng, 21.402088 
82,LOSAng,SNVAng, 13.258139 
83,LOSAng,STTLng, 16.132203 
84,LOSAng,WASHng, 11.191379 
85,NYCMng,ATLAM5, 0.632923 
86,NYCMng,ATLAng, 21.241037 
87,NYCMng,CHINng, 17.018024 
88,NYCMng,DNVRng, 22.083219 
89,NYCMng,HSTNng, 5.570261 
90,NYCMng,IPLSng, 12.447088 
91,NYCMng,KSCYng, 6.739629 
92,NYCMng,LOSAng, 55.902083 
93,NYCMng,SNVAng, 0.812152 
94,NYCMng,STTLng, 15.664331 
95,NYCMng,WASHng, 41.139376 
96,SNVAng,CHINng, 0.026667 
97,SNVAng,DNVRng, 5.836547 
98,SNVAng,IPLSng, 0.194608 
99,SNVAng,KSCYng, 0.026667 
100,SNVAng,LOSAng, 29.401757 
101,SNVAng,NYCMng, 0.507117 
102,SNVAng,STTLng, 33.786608 
103,SNVAng,WASHng, 0.504000 
104,STTLng,ATLAM5, 0.108032 
105,STTLng,ATLAng, 11.283573 
106,STTLng,CHINng, 6.870157 
107,STTLng,DNVRng, 3.246755 
108,STTLng,HSTNng, 3.483579 
109,STTLng,IPLSng, 5.001517 
110,STTLng,KSCYng, 1.708072 
111,STTLng,LOSAng, 7.778008 
112,STTLng,NYCMng, 8.846243 
113,STTLng,SNVAng, 7.476955 
114,STTLng,WASHng, 3.791147 
115,WASHng,ATLAM5, 0.674989 
116,WASHng,ATLAng, 72.511749 
117,WASHng,CHINng, 58.104768 
118,WASHng,DNVRng, 55.627067 
119,WASHng,HSTNng, 11.340717 
120,WASHng,IPLSng, 33.024453 
121,WASHng,KSCYng, 14.102629 
122,WASHng,LOSAng, 37.082339 
123,WASHng,NYCMng, 187.611949 
124,WASHng,SNVAng, 1.302955 
125,WASHng,STTLng, 23.723685 
