,source,destion,20040903-0625
0,ATLAM5,ATLAng, 0.610453 
1,ATLAM5,CHINng, 0.993565 
2,ATLAM5,DNVRng, 0.172669 
3,ATLAM5,HSTNng, 0.204667 
4,ATLAM5,IPLSng, 0.934891 
5,ATLAM5,KSCYng, 0.942803 
6,ATLAM5,LOSAng, 0.269269 
7,ATLAM5,NYCMng, 0.204925 
8,ATLAM5,SNVAng, 0.048861 
9,ATLAM5,STTLng, 0.656480 
10,ATLAM5,WASHng, 0.799320 
11,ATLAng,ATLAM5, 0.349085 
12,ATLAng,CHINng, 17.296392 
13,ATLAng,DNVRng, 5.670429 
14,ATLAng,HSTNng, 12.947587 
15,ATLAng,IPLSng, 16.298765 
16,ATLAng,KSCYng, 3.471629 
17,ATLAng,LOSAng, 24.703333 
18,ATLAng,NYCMng, 9.574573 
19,ATLAng,SNVAng, 0.244941 
20,ATLAng,STTLng, 8.828413 
21,ATLAng,WASHng, 59.459848 
22,CHINng,ATLAM5, 0.649789 
23,CHINng,ATLAng, 24.631077 
24,CHINng,DNVRng, 8.352693 
25,CHINng,HSTNng, 11.766568 
26,CHINng,IPLSng, 56.588709 
27,CHINng,KSCYng, 31.801811 
28,CHINng,LOSAng, 46.972179 
29,CHINng,NYCMng, 15.270309 
30,CHINng,SNVAng, 3.926696 
31,CHINng,STTLng, 15.294197 
32,CHINng,WASHng, 27.793939 
33,DNVRng,ATLAM5, 0.192536 
34,DNVRng,ATLAng, 4.836435 
35,DNVRng,CHINng, 33.095576 
36,DNVRng,HSTNng, 17.243629 
37,DNVRng,IPLSng, 10.938443 
38,DNVRng,KSCYng, 14.206515 
39,DNVRng,LOSAng, 12.384755 
40,DNVRng,NYCMng, 11.941765 
41,DNVRng,SNVAng, 10.884157 
42,DNVRng,STTLng, 21.337915 
43,DNVRng,WASHng, 21.741227 
44,HSTNng,ATLAM5, 2.199789 
45,HSTNng,ATLAng, 12.454771 
46,HSTNng,CHINng, 15.153285 
47,HSTNng,DNVRng, 3.050856 
48,HSTNng,IPLSng, 2.635896 
49,HSTNng,KSCYng, 8.427629 
50,HSTNng,LOSAng, 18.419755 
51,HSTNng,NYCMng, 3.730781 
52,HSTNng,SNVAng, 0.026667 
53,HSTNng,STTLng, 5.145248 
54,HSTNng,WASHng, 7.905243 
55,IPLSng,ATLAM5, 0.215981 
56,IPLSng,ATLAng, 7.743637 
57,IPLSng,CHINng, 60.256853 
58,IPLSng,DNVRng, 6.104699 
59,IPLSng,HSTNng, 1.887800 
60,IPLSng,KSCYng, 7.184141 
61,IPLSng,LOSAng, 23.901992 
62,IPLSng,NYCMng, 6.757288 
63,IPLSng,SNVAng, 0.875421 
64,IPLSng,STTLng, 24.947557 
65,IPLSng,WASHng, 22.811453 
66,KSCYng,ATLAM5, 0.438787 
67,KSCYng,ATLAng, 4.969413 
68,KSCYng,CHINng, 26.276109 
69,KSCYng,DNVRng, 9.361088 
70,KSCYng,HSTNng, 5.336067 
71,KSCYng,IPLSng, 15.307733 
72,KSCYng,LOSAng, 4.202781 
73,KSCYng,NYCMng, 4.748208 
74,KSCYng,SNVAng, 2.223365 
75,KSCYng,STTLng, 6.891480 
76,KSCYng,WASHng, 12.198893 
77,LOSAng,ATLAM5, 0.356992 
78,LOSAng,ATLAng, 10.767563 
79,LOSAng,CHINng, 1030.285387 
80,LOSAng,DNVRng, 11.591416 
81,LOSAng,HSTNng, 6.718707 
82,LOSAng,IPLSng, 26.880896 
83,LOSAng,KSCYng, 4.913549 
84,LOSAng,NYCMng, 35.926557 
85,LOSAng,SNVAng, 25.037891 
86,LOSAng,STTLng, 64.142339 
87,LOSAng,WASHng, 77.431725 
88,NYCMng,ATLAM5, 0.837675 
89,NYCMng,ATLAng, 31.411784 
90,NYCMng,CHINng, 51.665251 
91,NYCMng,DNVRng, 11.896589 
92,NYCMng,HSTNng, 12.392229 
93,NYCMng,IPLSng, 22.059672 
94,NYCMng,KSCYng, 18.989432 
95,NYCMng,LOSAng, 53.433616 
96,NYCMng,SNVAng, 3.881832 
97,NYCMng,STTLng, 26.505997 
98,NYCMng,WASHng, 66.526656 
99,SNVAng,ATLAng, 0.698491 
100,SNVAng,DNVRng, 1.727749 
101,SNVAng,IPLSng, 0.345051 
102,SNVAng,KSCYng, 0.026667 
103,SNVAng,LOSAng, 11.360267 
104,SNVAng,NYCMng, 0.026667 
105,SNVAng,STTLng, 26.853840 
106,STTLng,ATLAM5, 0.370091 
107,STTLng,ATLAng, 17.719507 
108,STTLng,CHINng, 33.592832 
109,STTLng,DNVRng, 10.655299 
110,STTLng,HSTNng, 6.539315 
111,STTLng,IPLSng, 38.348787 
112,STTLng,KSCYng, 7.810493 
113,STTLng,LOSAng, 55.955336 
114,STTLng,NYCMng, 12.999933 
115,STTLng,SNVAng, 5.369699 
116,STTLng,WASHng, 19.540224 
117,WASHng,ATLAM5, 2.344336 
118,WASHng,ATLAng, 114.691168 
119,WASHng,CHINng, 106.442112 
120,WASHng,DNVRng, 67.515139 
121,WASHng,HSTNng, 46.870955 
122,WASHng,IPLSng, 51.518379 
123,WASHng,KSCYng, 22.066376 
124,WASHng,LOSAng, 47.329645 
125,WASHng,NYCMng, 146.826285 
126,WASHng,SNVAng, 2.548773 
127,WASHng,STTLng, 49.717120 
