,source,destion,20040704-0640
0,ATLAM5,ATLAng, 0.026667 
1,ATLAM5,CHINng, 0.092336 
2,ATLAM5,DNVRng, 0.026667 
3,ATLAM5,HSTNng, 0.053333 
4,ATLAM5,KSCYng, 0.192757 
5,ATLAM5,LOSAng, 0.457792 
6,ATLAM5,NYCMng, 0.130912 
7,ATLAM5,SNVAng, 0.013333 
8,ATLAM5,STTLng, 0.027691 
9,ATLAM5,WASHng, 1.125125 
10,ATLAng,CHINng, 3.289651 
11,ATLAng,DNVRng, 4.082968 
12,ATLAng,HSTNng, 0.602805 
13,ATLAng,IPLSng, 10.458848 
14,ATLAng,KSCYng, 7.419040 
15,ATLAng,LOSAng, 12.879155 
16,ATLAng,NYCMng, 11.098195 
17,ATLAng,SNVAng, 0.244427 
18,ATLAng,STTLng, 1.822048 
19,ATLAng,WASHng, 14.412904 
20,CHINng,ATLAM5, 0.358099 
21,CHINng,ATLAng, 8.158128 
22,CHINng,DNVRng, 4.687013 
23,CHINng,HSTNng, 3.790328 
24,CHINng,IPLSng, 9.099077 
25,CHINng,KSCYng, 3.267664 
26,CHINng,LOSAng, 29.114757 
27,CHINng,NYCMng, 10.759741 
28,CHINng,SNVAng, 3.209997 
29,CHINng,STTLng, 14.866051 
30,CHINng,WASHng, 40.055661 
31,DNVRng,ATLAM5, 0.112883 
32,DNVRng,ATLAng, 2.557963 
33,DNVRng,CHINng, 32.641856 
34,DNVRng,HSTNng, 13.731493 
35,DNVRng,IPLSng, 27.156061 
36,DNVRng,KSCYng, 14.341125 
37,DNVRng,LOSAng, 6.140171 
38,DNVRng,NYCMng, 14.176227 
39,DNVRng,SNVAng, 6.462016 
40,DNVRng,STTLng, 12.794680 
41,DNVRng,WASHng, 34.449824 
42,HSTNng,ATLAM5, 0.184757 
43,HSTNng,ATLAng, 2.085715 
44,HSTNng,CHINng, 2.778976 
45,HSTNng,DNVRng, 0.918472 
46,HSTNng,IPLSng, 0.727797 
47,HSTNng,KSCYng, 0.373208 
48,HSTNng,LOSAng, 7.672779 
49,HSTNng,NYCMng, 2.441837 
50,HSTNng,STTLng, 0.606883 
51,HSTNng,WASHng, 4.382848 
52,IPLSng,ATLAM5, 0.105603 
53,IPLSng,ATLAng, 10.586117 
54,IPLSng,CHINng, 18.724725 
55,IPLSng,DNVRng, 6.329851 
56,IPLSng,HSTNng, 0.194027 
57,IPLSng,KSCYng, 1.156971 
58,IPLSng,LOSAng, 11.907491 
59,IPLSng,NYCMng, 21.711584 
60,IPLSng,SNVAng, 0.080000 
61,IPLSng,STTLng, 7.064757 
62,IPLSng,WASHng, 11.321904 
63,KSCYng,ATLAM5, 0.026667 
64,KSCYng,ATLAng, 1.252837 
65,KSCYng,CHINng, 5.533269 
66,KSCYng,DNVRng, 6.653861 
67,KSCYng,HSTNng, 3.987656 
68,KSCYng,IPLSng, 9.383704 
69,KSCYng,LOSAng, 8.088864 
70,KSCYng,NYCMng, 1.239389 
71,KSCYng,SNVAng, 2.533333 
72,KSCYng,STTLng, 2.391973 
73,KSCYng,WASHng, 11.503077 
74,LOSAng,ATLAM5, 0.095851 
75,LOSAng,ATLAng, 10.588976 
76,LOSAng,CHINng, 42.507928 
77,LOSAng,DNVRng, 7.834021 
78,LOSAng,HSTNng, 12.824232 
79,LOSAng,IPLSng, 10.291955 
80,LOSAng,KSCYng, 7.017691 
81,LOSAng,NYCMng, 28.348787 
82,LOSAng,SNVAng, 8.021437 
83,LOSAng,STTLng, 23.114816 
84,LOSAng,WASHng, 13.979547 
85,NYCMng,ATLAM5, 0.558765 
86,NYCMng,ATLAng, 6.802035 
87,NYCMng,CHINng, 14.875128 
88,NYCMng,DNVRng, 27.659283 
89,NYCMng,HSTNng, 5.863645 
90,NYCMng,IPLSng, 15.773677 
91,NYCMng,KSCYng, 2.904688 
92,NYCMng,LOSAng, 67.726797 
93,NYCMng,SNVAng, 1.741992 
94,NYCMng,STTLng, 26.653160 
95,NYCMng,WASHng, 35.065765 
96,SNVAng,ATLAng, 0.053333 
97,SNVAng,CHINng, 0.026667 
98,SNVAng,DNVRng, 2.161584 
99,SNVAng,HSTNng, 0.026667 
100,SNVAng,IPLSng, 0.298784 
101,SNVAng,LOSAng, 26.720955 
102,SNVAng,NYCMng, 0.256128 
103,SNVAng,STTLng, 20.880845 
104,SNVAng,WASHng, 0.031160 
105,STTLng,ATLAM5, 0.252899 
106,STTLng,ATLAng, 5.151645 
107,STTLng,CHINng, 15.689800 
108,STTLng,DNVRng, 3.199040 
109,STTLng,HSTNng, 1.281867 
110,STTLng,IPLSng, 7.682131 
111,STTLng,KSCYng, 3.046003 
112,STTLng,LOSAng, 11.039443 
113,STTLng,NYCMng, 17.477381 
114,STTLng,SNVAng, 1.840096 
115,STTLng,WASHng, 2.454960 
116,WASHng,ATLAM5, 0.964723 
117,WASHng,ATLAng, 51.005176 
118,WASHng,CHINng, 68.043373 
119,WASHng,DNVRng, 48.479291 
120,WASHng,HSTNng, 7.411904 
121,WASHng,IPLSng, 37.249427 
122,WASHng,KSCYng, 19.515853 
123,WASHng,LOSAng, 44.417059 
124,WASHng,NYCMng, 126.419443 
125,WASHng,SNVAng, 4.218429 
126,WASHng,STTLng, 22.272424 
