,source,destion,20040713-1620
0,ATLAM5,ATLAng, 0.285891 
1,ATLAM5,CHINng, 0.276664 
2,ATLAM5,DNVRng, 0.932949 
3,ATLAM5,HSTNng, 0.160336 
4,ATLAM5,IPLSng, 0.909544 
5,ATLAM5,KSCYng, 0.144515 
6,ATLAM5,LOSAng, 0.409291 
7,ATLAM5,NYCMng, 0.563451 
8,ATLAM5,SNVAng, 0.042027 
9,ATLAM5,STTLng, 0.197483 
10,ATLAM5,WASHng, 2.548795 
11,ATLAng,ATLAM5, 0.248901 
12,ATLAng,CHINng, 16.713400 
13,ATLAng,DNVRng, 3.754208 
14,ATLAng,HSTNng, 5.032187 
15,ATLAng,IPLSng, 11.454037 
16,ATLAng,KSCYng, 5.352664 
17,ATLAng,LOSAng, 38.527933 
18,ATLAng,NYCMng, 16.213563 
19,ATLAng,SNVAng, 1.673397 
20,ATLAng,STTLng, 3.942309 
21,ATLAng,WASHng, 51.598760 
22,CHINng,ATLAM5, 0.106667 
23,CHINng,ATLAng, 37.966792 
24,CHINng,DNVRng, 17.868797 
25,CHINng,HSTNng, 19.550629 
26,CHINng,IPLSng, 53.655152 
27,CHINng,KSCYng, 16.092667 
28,CHINng,LOSAng, 38.861440 
29,CHINng,NYCMng, 27.178853 
30,CHINng,SNVAng, 1.104272 
31,CHINng,STTLng, 5.254595 
32,CHINng,WASHng, 23.537189 
33,DNVRng,ATLAM5, 0.236499 
34,DNVRng,ATLAng, 4.704899 
35,DNVRng,CHINng, 79.357501 
36,DNVRng,HSTNng, 18.263003 
37,DNVRng,IPLSng, 32.724411 
38,DNVRng,KSCYng, 24.415499 
39,DNVRng,LOSAng, 8.603816 
40,DNVRng,NYCMng, 20.027021 
41,DNVRng,SNVAng, 26.707579 
42,DNVRng,STTLng, 14.103611 
43,DNVRng,WASHng, 47.796653 
44,HSTNng,ATLAM5, 2.897507 
45,HSTNng,ATLAng, 7.203877 
46,HSTNng,CHINng, 17.311211 
47,HSTNng,DNVRng, 1.515024 
48,HSTNng,IPLSng, 12.501651 
49,HSTNng,KSCYng, 2.960493 
50,HSTNng,LOSAng, 11.090981 
51,HSTNng,NYCMng, 7.335856 
52,HSTNng,SNVAng, 0.295320 
53,HSTNng,STTLng, 2.271029 
54,HSTNng,WASHng, 7.372872 
55,IPLSng,ATLAM5, 0.080000 
56,IPLSng,ATLAng, 29.187728 
57,IPLSng,CHINng, 89.715299 
58,IPLSng,DNVRng, 18.296043 
59,IPLSng,HSTNng, 24.538493 
60,IPLSng,KSCYng, 8.259853 
61,IPLSng,LOSAng, 14.179475 
62,IPLSng,NYCMng, 36.736944 
63,IPLSng,SNVAng, 1.964739 
64,IPLSng,STTLng, 19.311419 
65,IPLSng,WASHng, 18.458235 
66,KSCYng,ATLAM5, 0.069827 
67,KSCYng,ATLAng, 6.789811 
68,KSCYng,CHINng, 15.910045 
69,KSCYng,DNVRng, 7.727680 
70,KSCYng,HSTNng, 4.945445 
71,KSCYng,IPLSng, 20.644800 
72,KSCYng,LOSAng, 2.180565 
73,KSCYng,NYCMng, 3.710461 
74,KSCYng,SNVAng, 2.218104 
75,KSCYng,STTLng, 3.544648 
76,KSCYng,WASHng, 11.548432 
77,LOSAng,ATLAM5, 0.453691 
78,LOSAng,ATLAng, 28.741045 
79,LOSAng,CHINng, 119.608757 
80,LOSAng,DNVRng, 8.245691 
81,LOSAng,HSTNng, 10.175475 
82,LOSAng,IPLSng, 61.832651 
83,LOSAng,KSCYng, 16.548477 
84,LOSAng,NYCMng, 60.179037 
85,LOSAng,SNVAng, 22.791443 
86,LOSAng,STTLng, 25.457984 
87,LOSAng,WASHng, 39.317643 
88,NYCMng,ATLAM5, 2.303685 
89,NYCMng,ATLAng, 48.855952 
90,NYCMng,CHINng, 29.219387 
91,NYCMng,DNVRng, 37.591424 
92,NYCMng,HSTNng, 11.467459 
93,NYCMng,IPLSng, 36.654637 
94,NYCMng,KSCYng, 24.984304 
95,NYCMng,LOSAng, 68.519523 
96,NYCMng,SNVAng, 6.211757 
97,NYCMng,STTLng, 15.718365 
98,NYCMng,WASHng, 103.969667 
99,SNVAng,ATLAng, 1.363717 
100,SNVAng,CHINng, 0.728896 
101,SNVAng,DNVRng, 8.306165 
102,SNVAng,HSTNng, 0.070091 
103,SNVAng,IPLSng, 0.325296 
104,SNVAng,KSCYng, 0.053333 
105,SNVAng,LOSAng, 30.460565 
106,SNVAng,NYCMng, 0.460331 
107,SNVAng,STTLng, 29.486296 
108,SNVAng,WASHng, 0.150371 
109,STTLng,ATLAM5, 0.734280 
110,STTLng,ATLAng, 11.932117 
111,STTLng,CHINng, 53.241747 
112,STTLng,DNVRng, 5.468464 
113,STTLng,HSTNng, 8.115280 
114,STTLng,IPLSng, 14.432395 
115,STTLng,KSCYng, 9.502512 
116,STTLng,LOSAng, 18.317619 
117,STTLng,NYCMng, 13.331949 
118,STTLng,SNVAng, 6.987939 
119,STTLng,WASHng, 18.958283 
120,WASHng,ATLAM5, 0.487851 
121,WASHng,ATLAng, 99.192877 
122,WASHng,CHINng, 80.632765 
123,WASHng,DNVRng, 61.014821 
124,WASHng,HSTNng, 23.966840 
125,WASHng,IPLSng, 77.278368 
126,WASHng,KSCYng, 26.134128 
127,WASHng,LOSAng, 56.822896 
128,WASHng,NYCMng, 178.126547 
129,WASHng,SNVAng, 9.266781 
130,WASHng,STTLng, 52.073699 
