,source,destion,20040806-2240
0,ATLAM5,ATLAng, 0.053333 
1,ATLAM5,CHINng, 0.074499 
2,ATLAM5,DNVRng, 0.026667 
3,ATLAM5,HSTNng, 0.070184 
4,ATLAM5,KSCYng, 0.045077 
5,ATLAM5,LOSAng, 0.139371 
6,ATLAM5,NYCMng, 0.326843 
7,ATLAM5,STTLng, 0.072829 
8,ATLAM5,WASHng, 0.432531 
9,ATLAng,ATLAM5, 0.538797 
10,ATLAng,CHINng, 9.819941 
11,ATLAng,DNVRng, 5.046272 
12,ATLAng,HSTNng, 31.630067 
13,ATLAng,IPLSng, 11.934613 
14,ATLAng,KSCYng, 2.153763 
15,ATLAng,LOSAng, 11.801179 
16,ATLAng,NYCMng, 4.349283 
17,ATLAng,SNVAng, 0.541195 
18,ATLAng,STTLng, 6.794829 
19,ATLAng,WASHng, 18.614285 
20,CHINng,ATLAM5, 0.321731 
21,CHINng,ATLAng, 27.094968 
22,CHINng,DNVRng, 14.121384 
23,CHINng,HSTNng, 6.426589 
24,CHINng,IPLSng, 37.384869 
25,CHINng,KSCYng, 9.448741 
26,CHINng,LOSAng, 47.343872 
27,CHINng,NYCMng, 17.280165 
28,CHINng,SNVAng, 0.749597 
29,CHINng,STTLng, 3.868613 
30,CHINng,WASHng, 25.995291 
31,DNVRng,ATLAM5, 0.117547 
32,DNVRng,ATLAng, 9.483400 
33,DNVRng,CHINng, 41.960149 
34,DNVRng,HSTNng, 21.201051 
35,DNVRng,IPLSng, 26.013477 
36,DNVRng,KSCYng, 15.921461 
37,DNVRng,LOSAng, 22.284909 
38,DNVRng,NYCMng, 10.075347 
39,DNVRng,SNVAng, 18.070685 
40,DNVRng,STTLng, 34.591400 
41,DNVRng,WASHng, 35.058363 
42,HSTNng,ATLAM5, 2.591235 
43,HSTNng,ATLAng, 5.580931 
44,HSTNng,CHINng, 7.815829 
45,HSTNng,DNVRng, 2.541917 
46,HSTNng,IPLSng, 7.825147 
47,HSTNng,KSCYng, 1.632680 
48,HSTNng,LOSAng, 3.585128 
49,HSTNng,NYCMng, 1.733589 
50,HSTNng,SNVAng, 0.114299 
51,HSTNng,STTLng, 1.640341 
52,HSTNng,WASHng, 10.782277 
53,IPLSng,ATLAM5, 0.364824 
54,IPLSng,ATLAng, 7.819373 
55,IPLSng,CHINng, 63.709109 
56,IPLSng,DNVRng, 8.333597 
57,IPLSng,HSTNng, 15.789565 
58,IPLSng,KSCYng, 6.419464 
59,IPLSng,LOSAng, 17.573493 
60,IPLSng,NYCMng, 8.955667 
61,IPLSng,SNVAng, 0.658840 
62,IPLSng,STTLng, 5.943923 
63,IPLSng,WASHng, 20.896632 
64,KSCYng,ATLAng, 2.533019 
65,KSCYng,CHINng, 15.030741 
66,KSCYng,DNVRng, 10.493179 
67,KSCYng,HSTNng, 6.831139 
68,KSCYng,IPLSng, 10.769227 
69,KSCYng,LOSAng, 3.200088 
70,KSCYng,NYCMng, 4.692237 
71,KSCYng,SNVAng, 2.630984 
72,KSCYng,STTLng, 3.305035 
73,KSCYng,WASHng, 14.577085 
74,LOSAng,ATLAM5, 0.096877 
75,LOSAng,ATLAng, 21.150597 
76,LOSAng,CHINng, 65.225155 
77,LOSAng,DNVRng, 10.377771 
78,LOSAng,HSTNng, 9.462413 
79,LOSAng,IPLSng, 23.476301 
80,LOSAng,KSCYng, 3.981691 
81,LOSAng,NYCMng, 26.546603 
82,LOSAng,SNVAng, 18.213744 
83,LOSAng,STTLng, 36.847224 
84,LOSAng,WASHng, 28.941493 
85,NYCMng,ATLAM5, 2.623805 
86,NYCMng,ATLAng, 26.806827 
87,NYCMng,CHINng, 24.351744 
88,NYCMng,DNVRng, 25.312008 
89,NYCMng,HSTNng, 3.994680 
90,NYCMng,IPLSng, 35.550008 
91,NYCMng,KSCYng, 24.281749 
92,NYCMng,LOSAng, 69.588685 
93,NYCMng,SNVAng, 1.531893 
94,NYCMng,STTLng, 20.854112 
95,NYCMng,WASHng, 59.452485 
96,SNVAng,ATLAng, 0.821845 
97,SNVAng,CHINng, 0.026667 
98,SNVAng,DNVRng, 6.868176 
99,SNVAng,HSTNng, 0.071893 
100,SNVAng,IPLSng, 0.373808 
101,SNVAng,KSCYng, 0.310283 
102,SNVAng,LOSAng, 97.907011 
103,SNVAng,NYCMng, 0.522661 
104,SNVAng,STTLng, 29.971829 
105,SNVAng,WASHng, 0.518243 
106,STTLng,ATLAM5, 0.216725 
107,STTLng,ATLAng, 10.012109 
108,STTLng,CHINng, 17.489243 
109,STTLng,DNVRng, 12.286912 
110,STTLng,HSTNng, 3.684424 
111,STTLng,IPLSng, 5.935392 
112,STTLng,KSCYng, 1.747416 
113,STTLng,LOSAng, 23.307277 
114,STTLng,NYCMng, 11.972211 
115,STTLng,SNVAng, 10.608264 
116,STTLng,WASHng, 6.809261 
117,WASHng,ATLAM5, 3.501781 
118,WASHng,ATLAng, 127.787336 
119,WASHng,CHINng, 96.794664 
120,WASHng,DNVRng, 54.603787 
121,WASHng,HSTNng, 15.791243 
122,WASHng,IPLSng, 51.338571 
123,WASHng,KSCYng, 18.751595 
124,WASHng,LOSAng, 89.773936 
125,WASHng,NYCMng, 151.124784 
126,WASHng,SNVAng, 15.064331 
127,WASHng,STTLng, 37.056792 
