,source,destion,20040518-1535
0,ATLAM5,ATLAng, 0.364341 
1,ATLAM5,CHINng, 0.639869 
2,ATLAM5,DNVRng, 0.246549 
3,ATLAM5,HSTNng, 0.057152 
4,ATLAM5,IPLSng, 0.054189 
5,ATLAM5,KSCYng, 0.053333 
6,ATLAM5,LOSAng, 0.529725 
7,ATLAM5,NYCMng, 0.289024 
8,ATLAM5,SNVAng, 0.040000 
9,ATLAM5,STTLng, 0.026667 
10,ATLAM5,WASHng, 1.164237 
11,ATLAng,ATLAM5, 1.268344 
12,ATLAng,CHINng, 22.065248 
13,ATLAng,DNVRng, 3.398685 
14,ATLAng,HSTNng, 32.379197 
15,ATLAng,IPLSng, 39.475424 
16,ATLAng,KSCYng, 7.967792 
17,ATLAng,LOSAng, 23.590067 
18,ATLAng,NYCMng, 23.297200 
19,ATLAng,SNVAng, 1.346043 
20,ATLAng,STTLng, 7.086384 
21,ATLAng,WASHng, 128.394443 
22,CHINng,ATLAM5, 0.739421 
23,CHINng,ATLAng, 19.727069 
24,CHINng,DNVRng, 23.236907 
25,CHINng,HSTNng, 26.263117 
26,CHINng,IPLSng, 91.012891 
27,CHINng,KSCYng, 17.774048 
28,CHINng,LOSAng, 5374.256533 
29,CHINng,NYCMng, 21.724461 
30,CHINng,SNVAng, 8.857768 
31,CHINng,STTLng, 9.779152 
32,CHINng,WASHng, 100.001995 
33,DNVRng,ATLAM5, 0.331637 
34,DNVRng,ATLAng, 7.996427 
35,DNVRng,CHINng, 105.906901 
36,DNVRng,HSTNng, 21.075136 
37,DNVRng,IPLSng, 31.992885 
38,DNVRng,KSCYng, 19.028789 
39,DNVRng,LOSAng, 38.115403 
40,DNVRng,NYCMng, 51.982331 
41,DNVRng,SNVAng, 22.903555 
42,DNVRng,STTLng, 32.343109 
43,DNVRng,WASHng, 56.672269 
44,HSTNng,ATLAM5, 0.154592 
45,HSTNng,ATLAng, 10.092632 
46,HSTNng,CHINng, 28.198789 
47,HSTNng,DNVRng, 2.356883 
48,HSTNng,IPLSng, 3.368512 
49,HSTNng,KSCYng, 3.337488 
50,HSTNng,LOSAng, 6.953243 
51,HSTNng,NYCMng, 7.038504 
52,HSTNng,SNVAng, 0.086867 
53,HSTNng,STTLng, 5.545357 
54,HSTNng,WASHng, 8.313776 
55,IPLSng,ATLAM5, 0.668213 
56,IPLSng,ATLAng, 35.915755 
57,IPLSng,CHINng, 125.541456 
58,IPLSng,DNVRng, 19.213765 
59,IPLSng,HSTNng, 7.554816 
60,IPLSng,KSCYng, 10.168635 
61,IPLSng,LOSAng, 36.133107 
62,IPLSng,NYCMng, 39.166517 
63,IPLSng,SNVAng, 5.696160 
64,IPLSng,STTLng, 14.446224 
65,IPLSng,WASHng, 71.754173 
66,KSCYng,ATLAM5, 0.421915 
67,KSCYng,ATLAng, 3.809101 
68,KSCYng,CHINng, 36.831429 
69,KSCYng,DNVRng, 10.852059 
70,KSCYng,HSTNng, 8.176819 
71,KSCYng,IPLSng, 19.533120 
72,KSCYng,LOSAng, 5.789779 
73,KSCYng,NYCMng, 10.876360 
74,KSCYng,SNVAng, 0.554581 
75,KSCYng,STTLng, 3.811595 
76,KSCYng,WASHng, 8.754432 
77,LOSAng,ATLAM5, 3.514821 
78,LOSAng,ATLAng, 31.990035 
79,LOSAng,CHINng, 172.976808 
80,LOSAng,DNVRng, 29.038013 
81,LOSAng,HSTNng, 11.125984 
82,LOSAng,IPLSng, 60.264397 
83,LOSAng,KSCYng, 16.251843 
84,LOSAng,NYCMng, 83.461709 
85,LOSAng,SNVAng, 16.601965 
86,LOSAng,STTLng, 37.940717 
87,LOSAng,WASHng, 118.417213 
88,NYCMng,ATLAM5, 2.192104 
89,NYCMng,ATLAng, 63.641453 
90,NYCMng,CHINng, 76.807096 
91,NYCMng,DNVRng, 33.982792 
92,NYCMng,HSTNng, 21.175283 
93,NYCMng,IPLSng, 87.889757 
94,NYCMng,KSCYng, 30.262939 
95,NYCMng,LOSAng, 68.847501 
96,NYCMng,SNVAng, 10.558160 
97,NYCMng,STTLng, 28.214960 
98,NYCMng,WASHng, 218.116581 
99,SNVAng,ATLAM5, 1.573024 
100,SNVAng,ATLAng, 0.464965 
101,SNVAng,CHINng, 2.577789 
102,SNVAng,DNVRng, 9.035581 
103,SNVAng,HSTNng, 0.299549 
104,SNVAng,IPLSng, 0.634419 
105,SNVAng,KSCYng, 0.200109 
106,SNVAng,LOSAng, 39.889715 
107,SNVAng,NYCMng, 2.916920 
108,SNVAng,STTLng, 43.156261 
109,SNVAng,WASHng, 5.812904 
110,STTLng,ATLAM5, 0.198285 
111,STTLng,ATLAng, 13.475904 
112,STTLng,CHINng, 44.236848 
113,STTLng,DNVRng, 4.598931 
114,STTLng,HSTNng, 4.324901 
115,STTLng,IPLSng, 23.105491 
116,STTLng,KSCYng, 7.448877 
117,STTLng,LOSAng, 21.688725 
118,STTLng,NYCMng, 18.226491 
119,STTLng,SNVAng, 3.405573 
120,STTLng,WASHng, 24.238723 
121,WASHng,ATLAM5, 2.293008 
122,WASHng,ATLAng, 153.496883 
123,WASHng,CHINng, 125.810043 
124,WASHng,DNVRng, 71.961555 
125,WASHng,HSTNng, 41.127661 
126,WASHng,IPLSng, 165.038093 
127,WASHng,KSCYng, 27.139760 
128,WASHng,LOSAng, 126.330909 
129,WASHng,NYCMng, 227.548699 
130,WASHng,SNVAng, 5.221589 
131,WASHng,STTLng, 31.687264 
