,source,destion,20040729-1900
0,ATLAM5,ATLAng, 0.139525 
1,ATLAM5,CHINng, 0.446219 
2,ATLAM5,HSTNng, 0.239253 
3,ATLAM5,IPLSng, 0.053333 
4,ATLAM5,KSCYng, 0.136440 
5,ATLAM5,LOSAng, 0.575968 
6,ATLAM5,NYCMng, 0.375109 
7,ATLAM5,SNVAng, 0.013333 
8,ATLAM5,STTLng, 0.026667 
9,ATLAM5,WASHng, 1.025187 
10,ATLAng,ATLAM5, 0.667723 
11,ATLAng,CHINng, 17.794795 
12,ATLAng,DNVRng, 12.518347 
13,ATLAng,HSTNng, 40.679528 
14,ATLAng,IPLSng, 18.588677 
15,ATLAng,KSCYng, 6.334592 
16,ATLAng,LOSAng, 18.248937 
17,ATLAng,NYCMng, 6.755555 
18,ATLAng,SNVAng, 3.857905 
19,ATLAng,STTLng, 10.011949 
20,ATLAng,WASHng, 41.324976 
21,CHINng,ATLAM5, 0.098253 
22,CHINng,ATLAng, 14.222963 
23,CHINng,DNVRng, 12.401397 
24,CHINng,HSTNng, 15.366357 
25,CHINng,IPLSng, 29.272867 
26,CHINng,KSCYng, 17.654872 
27,CHINng,LOSAng, 46.502576 
28,CHINng,NYCMng, 27.304944 
29,CHINng,SNVAng, 3.604613 
30,CHINng,STTLng, 22.878349 
31,CHINng,WASHng, 36.662840 
32,DNVRng,ATLAM5, 0.276373 
33,DNVRng,ATLAng, 14.478920 
34,DNVRng,CHINng, 59.346992 
35,DNVRng,HSTNng, 24.449320 
36,DNVRng,IPLSng, 53.600483 
37,DNVRng,KSCYng, 25.875435 
38,DNVRng,LOSAng, 19.685939 
39,DNVRng,NYCMng, 34.622464 
40,DNVRng,SNVAng, 16.002619 
41,DNVRng,STTLng, 31.907024 
42,DNVRng,WASHng, 47.304661 
43,HSTNng,ATLAM5, 1.806656 
44,HSTNng,ATLAng, 7.054520 
45,HSTNng,CHINng, 16.557853 
46,HSTNng,DNVRng, 2.392765 
47,HSTNng,IPLSng, 4.405704 
48,HSTNng,KSCYng, 5.912003 
49,HSTNng,LOSAng, 20.838629 
50,HSTNng,NYCMng, 3.472653 
51,HSTNng,SNVAng, 0.547435 
52,HSTNng,STTLng, 1.896480 
53,HSTNng,WASHng, 4.497765 
54,IPLSng,ATLAM5, 0.491235 
55,IPLSng,ATLAng, 23.024704 
56,IPLSng,CHINng, 87.161965 
57,IPLSng,DNVRng, 19.908816 
58,IPLSng,HSTNng, 1.962176 
59,IPLSng,KSCYng, 27.925469 
60,IPLSng,LOSAng, 40.032115 
61,IPLSng,NYCMng, 20.807443 
62,IPLSng,SNVAng, 2.695096 
63,IPLSng,STTLng, 15.140307 
64,IPLSng,WASHng, 41.455547 
65,KSCYng,ATLAM5, 0.751829 
66,KSCYng,ATLAng, 6.557696 
67,KSCYng,CHINng, 16.220573 
68,KSCYng,DNVRng, 5.049416 
69,KSCYng,HSTNng, 13.596128 
70,KSCYng,IPLSng, 24.373315 
71,KSCYng,LOSAng, 4.587664 
72,KSCYng,NYCMng, 3.678155 
73,KSCYng,SNVAng, 2.605645 
74,KSCYng,STTLng, 4.380125 
75,KSCYng,WASHng, 28.084256 
76,LOSAng,ATLAM5, 0.146640 
77,LOSAng,ATLAng, 36.802675 
78,LOSAng,CHINng, 84.900507 
79,LOSAng,DNVRng, 25.792528 
80,LOSAng,HSTNng, 19.559432 
81,LOSAng,IPLSng, 30.380869 
82,LOSAng,KSCYng, 5.199275 
83,LOSAng,NYCMng, 43.145693 
84,LOSAng,SNVAng, 31.954069 
85,LOSAng,STTLng, 25.635573 
86,LOSAng,WASHng, 137.303763 
87,NYCMng,ATLAM5, 6.127491 
88,NYCMng,ATLAng, 38.256696 
89,NYCMng,CHINng, 55.409589 
90,NYCMng,DNVRng, 32.276275 
91,NYCMng,HSTNng, 12.115208 
92,NYCMng,IPLSng, 27.775837 
93,NYCMng,KSCYng, 16.069203 
94,NYCMng,LOSAng, 72.226285 
95,NYCMng,SNVAng, 5.570667 
96,NYCMng,STTLng, 25.904861 
97,NYCMng,WASHng, 98.529952 
98,SNVAng,ATLAng, 0.147725 
99,SNVAng,CHINng, 0.054312 
100,SNVAng,DNVRng, 8.812861 
101,SNVAng,HSTNng, 0.090843 
102,SNVAng,IPLSng, 0.392539 
103,SNVAng,KSCYng, 1.605387 
104,SNVAng,LOSAng, 43.640963 
105,SNVAng,NYCMng, 54.793155 
106,SNVAng,STTLng, 34.240357 
107,SNVAng,WASHng, 1.984096 
108,STTLng,ATLAng, 15.079835 
109,STTLng,CHINng, 23.623493 
110,STTLng,DNVRng, 17.281589 
111,STTLng,HSTNng, 3.678384 
112,STTLng,IPLSng, 12.683840 
113,STTLng,KSCYng, 9.687240 
114,STTLng,LOSAng, 14.377184 
115,STTLng,NYCMng, 13.976581 
116,STTLng,SNVAng, 9.877491 
117,STTLng,WASHng, 26.234811 
118,WASHng,ATLAM5, 0.735896 
119,WASHng,ATLAng, 108.480187 
120,WASHng,CHINng, 121.210021 
121,WASHng,DNVRng, 52.637280 
122,WASHng,HSTNng, 36.383475 
123,WASHng,IPLSng, 36.563080 
124,WASHng,KSCYng, 23.516565 
125,WASHng,LOSAng, 144.012267 
126,WASHng,NYCMng, 168.033224 
127,WASHng,SNVAng, 5.665091 
128,WASHng,STTLng, 38.614197 
