,source,destion,20040718-1725
0,ATLAM5,ATLAng, 0.236443 
1,ATLAM5,CHINng, 0.157437 
2,ATLAM5,DNVRng, 0.059451 
3,ATLAM5,HSTNng, 0.200920 
4,ATLAM5,IPLSng, 0.289829 
5,ATLAM5,KSCYng, 0.606019 
6,ATLAM5,LOSAng, 0.639709 
7,ATLAM5,NYCMng, 0.080000 
8,ATLAM5,STTLng, 0.074981 
9,ATLAM5,WASHng, 1.045923 
10,ATLAng,ATLAM5, 0.429683 
11,ATLAng,CHINng, 16.379453 
12,ATLAng,DNVRng, 6.656581 
13,ATLAng,HSTNng, 38.368512 
14,ATLAng,IPLSng, 21.990533 
15,ATLAng,KSCYng, 6.722944 
16,ATLAng,LOSAng, 14.490037 
17,ATLAng,NYCMng, 9.824141 
18,ATLAng,SNVAng, 1.367736 
19,ATLAng,STTLng, 5.094965 
20,ATLAng,WASHng, 59.301293 
21,CHINng,ATLAM5, 0.314539 
22,CHINng,ATLAng, 16.048469 
23,CHINng,DNVRng, 16.532493 
24,CHINng,HSTNng, 11.591560 
25,CHINng,IPLSng, 49.711211 
26,CHINng,KSCYng, 15.608211 
27,CHINng,LOSAng, 39.476560 
28,CHINng,NYCMng, 15.137224 
29,CHINng,SNVAng, 3.648813 
30,CHINng,STTLng, 6.541000 
31,CHINng,WASHng, 41.531957 
32,DNVRng,ATLAM5, 0.136587 
33,DNVRng,ATLAng, 4.763656 
34,DNVRng,CHINng, 51.265709 
35,DNVRng,HSTNng, 32.073381 
36,DNVRng,IPLSng, 28.313629 
37,DNVRng,KSCYng, 13.781371 
38,DNVRng,LOSAng, 24.118880 
39,DNVRng,NYCMng, 20.661355 
40,DNVRng,SNVAng, 20.751560 
41,DNVRng,STTLng, 8.892573 
42,DNVRng,WASHng, 48.047437 
43,HSTNng,ATLAM5, 2.278115 
44,HSTNng,ATLAng, 8.415896 
45,HSTNng,CHINng, 12.679387 
46,HSTNng,DNVRng, 1.648056 
47,HSTNng,IPLSng, 6.678275 
48,HSTNng,KSCYng, 6.616717 
49,HSTNng,LOSAng, 4.633947 
50,HSTNng,NYCMng, 5.176893 
51,HSTNng,SNVAng, 2.086003 
52,HSTNng,STTLng, 1.747915 
53,HSTNng,WASHng, 4.837779 
54,IPLSng,ATLAM5, 0.304955 
55,IPLSng,ATLAng, 14.982813 
56,IPLSng,CHINng, 78.978493 
57,IPLSng,DNVRng, 24.517421 
58,IPLSng,HSTNng, 31.143851 
59,IPLSng,KSCYng, 13.376744 
60,IPLSng,LOSAng, 23.673875 
61,IPLSng,NYCMng, 38.069291 
62,IPLSng,SNVAng, 4.605173 
63,IPLSng,STTLng, 11.870920 
64,IPLSng,WASHng, 26.408043 
65,KSCYng,ATLAM5, 0.574517 
66,KSCYng,ATLAng, 4.055059 
67,KSCYng,CHINng, 20.939987 
68,KSCYng,DNVRng, 9.547936 
69,KSCYng,HSTNng, 8.115891 
70,KSCYng,IPLSng, 11.224179 
71,KSCYng,LOSAng, 5.234085 
72,KSCYng,NYCMng, 3.495179 
73,KSCYng,SNVAng, 2.124421 
74,KSCYng,STTLng, 3.297416 
75,KSCYng,WASHng, 15.404464 
76,LOSAng,ATLAM5, 0.742811 
77,LOSAng,ATLAng, 31.855640 
78,LOSAng,CHINng, 92.873413 
79,LOSAng,DNVRng, 10.912549 
80,LOSAng,HSTNng, 16.711576 
81,LOSAng,IPLSng, 27.013675 
82,LOSAng,KSCYng, 12.224376 
83,LOSAng,NYCMng, 57.546749 
84,LOSAng,SNVAng, 38.567896 
85,LOSAng,STTLng, 18.161992 
86,LOSAng,WASHng, 44.672045 
87,NYCMng,ATLAM5, 1.662139 
88,NYCMng,ATLAng, 59.955808 
89,NYCMng,CHINng, 64.013693 
90,NYCMng,DNVRng, 32.054504 
91,NYCMng,HSTNng, 13.141608 
92,NYCMng,IPLSng, 38.996149 
93,NYCMng,KSCYng, 9.750613 
94,NYCMng,LOSAng, 74.194925 
95,NYCMng,SNVAng, 3.517725 
96,NYCMng,STTLng, 23.755949 
97,NYCMng,WASHng, 101.184544 
98,SNVAng,ATLAng, 0.579267 
99,SNVAng,CHINng, 0.059744 
100,SNVAng,DNVRng, 74.899413 
101,SNVAng,HSTNng, 0.369117 
102,SNVAng,IPLSng, 0.830301 
103,SNVAng,KSCYng, 0.111688 
104,SNVAng,LOSAng, 50.825384 
105,SNVAng,NYCMng, 0.300480 
106,SNVAng,STTLng, 33.270709 
107,SNVAng,WASHng, 1.127923 
108,STTLng,ATLAM5, 0.205592 
109,STTLng,ATLAng, 12.668133 
110,STTLng,CHINng, 37.647184 
111,STTLng,DNVRng, 14.419976 
112,STTLng,HSTNng, 5.513691 
113,STTLng,IPLSng, 16.723941 
114,STTLng,KSCYng, 4.147885 
115,STTLng,LOSAng, 13.278768 
116,STTLng,NYCMng, 20.250024 
117,STTLng,SNVAng, 4.919051 
118,STTLng,WASHng, 20.295571 
119,WASHng,ATLAM5, 0.614093 
120,WASHng,ATLAng, 150.398205 
121,WASHng,CHINng, 77.344219 
122,WASHng,DNVRng, 70.337784 
123,WASHng,HSTNng, 41.674133 
124,WASHng,IPLSng, 59.467549 
125,WASHng,KSCYng, 16.396133 
126,WASHng,LOSAng, 51.391187 
127,WASHng,NYCMng, 186.117701 
128,WASHng,SNVAng, 16.081712 
129,WASHng,STTLng, 34.787867 
