,source,destion,20040620-2210
0,ATLAM5,ATLAng, 0.080000 
1,ATLAM5,CHINng, 0.300032 
2,ATLAM5,HSTNng, 0.027619 
3,ATLAM5,IPLSng, 0.204544 
4,ATLAM5,KSCYng, 0.321269 
5,ATLAM5,LOSAng, 0.734011 
6,ATLAM5,NYCMng, 0.133509 
7,ATLAM5,STTLng, 0.026667 
8,ATLAM5,WASHng, 3.250597 
9,ATLAng,ATLAM5, 0.193877 
10,ATLAng,CHINng, 6.139291 
11,ATLAng,DNVRng, 2.735320 
12,ATLAng,HSTNng, 7.113480 
13,ATLAng,IPLSng, 11.840869 
14,ATLAng,KSCYng, 1.993085 
15,ATLAng,LOSAng, 11.447265 
16,ATLAng,NYCMng, 3.730483 
17,ATLAng,SNVAng, 0.198588 
18,ATLAng,STTLng, 2.549581 
19,ATLAng,WASHng, 20.094485 
20,CHINng,ATLAM5, 0.165680 
21,CHINng,ATLAng, 34.336947 
22,CHINng,DNVRng, 29.645165 
23,CHINng,HSTNng, 5.567336 
24,CHINng,IPLSng, 22.680725 
25,CHINng,KSCYng, 13.086741 
26,CHINng,LOSAng, 41.859411 
27,CHINng,NYCMng, 4.502568 
28,CHINng,SNVAng, 0.544232 
29,CHINng,STTLng, 13.752579 
30,CHINng,WASHng, 19.922176 
31,DNVRng,ATLAM5, 0.098720 
32,DNVRng,ATLAng, 4.088891 
33,DNVRng,CHINng, 33.696904 
34,DNVRng,HSTNng, 15.283960 
35,DNVRng,IPLSng, 32.531493 
36,DNVRng,KSCYng, 24.721792 
37,DNVRng,LOSAng, 18.473608 
38,DNVRng,NYCMng, 15.594693 
39,DNVRng,SNVAng, 13.970024 
40,DNVRng,STTLng, 25.131485 
41,DNVRng,WASHng, 39.958869 
42,HSTNng,ATLAM5, 0.299648 
43,HSTNng,ATLAng, 4.012072 
44,HSTNng,CHINng, 8.661968 
45,HSTNng,DNVRng, 4.488416 
46,HSTNng,IPLSng, 5.314968 
47,HSTNng,KSCYng, 1.107947 
48,HSTNng,LOSAng, 5.080061 
49,HSTNng,NYCMng, 1.727768 
50,HSTNng,SNVAng, 0.026667 
51,HSTNng,STTLng, 0.612451 
52,HSTNng,WASHng, 5.441171 
53,IPLSng,ATLAM5, 0.556005 
54,IPLSng,ATLAng, 15.273461 
55,IPLSng,CHINng, 102.233379 
56,IPLSng,DNVRng, 12.821373 
57,IPLSng,HSTNng, 3.138011 
58,IPLSng,KSCYng, 2.410803 
59,IPLSng,LOSAng, 19.733272 
60,IPLSng,NYCMng, 33.243845 
61,IPLSng,SNVAng, 2.675099 
62,IPLSng,STTLng, 10.671829 
63,IPLSng,WASHng, 33.693493 
64,KSCYng,ATLAM5, 0.166384 
65,KSCYng,ATLAng, 0.859523 
66,KSCYng,CHINng, 16.473731 
67,KSCYng,DNVRng, 7.143237 
68,KSCYng,HSTNng, 4.412472 
69,KSCYng,IPLSng, 13.138512 
70,KSCYng,LOSAng, 4.563245 
71,KSCYng,NYCMng, 3.215128 
72,KSCYng,SNVAng, 1.828491 
73,KSCYng,STTLng, 4.368672 
74,KSCYng,WASHng, 11.725445 
75,LOSAng,ATLAM5, 0.059688 
76,LOSAng,ATLAng, 12.886139 
77,LOSAng,CHINng, 93.171315 
78,LOSAng,DNVRng, 14.677883 
79,LOSAng,HSTNng, 29.557741 
80,LOSAng,IPLSng, 16.406307 
81,LOSAng,KSCYng, 4.443747 
82,LOSAng,NYCMng, 18.024797 
83,LOSAng,SNVAng, 11.228739 
84,LOSAng,STTLng, 24.396139 
85,LOSAng,WASHng, 47.108832 
86,NYCMng,ATLAM5, 0.768720 
87,NYCMng,ATLAng, 10.780368 
88,NYCMng,CHINng, 37.113533 
89,NYCMng,DNVRng, 24.413421 
90,NYCMng,HSTNng, 11.781971 
91,NYCMng,IPLSng, 17.066437 
92,NYCMng,KSCYng, 11.984464 
93,NYCMng,LOSAng, 44.211107 
94,NYCMng,SNVAng, 2.852245 
95,NYCMng,STTLng, 11.156115 
96,NYCMng,WASHng, 69.497547 
97,SNVAng,CHINng, 0.112717 
98,SNVAng,DNVRng, 7.077061 
99,SNVAng,HSTNng, 0.104064 
100,SNVAng,IPLSng, 0.457616 
101,SNVAng,KSCYng, 0.053333 
102,SNVAng,LOSAng, 31.512299 
103,SNVAng,NYCMng, 3.061381 
104,SNVAng,STTLng, 25.966885 
105,SNVAng,WASHng, 0.053333 
106,STTLng,ATLAM5, 0.568595 
107,STTLng,ATLAng, 6.742237 
108,STTLng,CHINng, 16.111579 
109,STTLng,DNVRng, 2.777344 
110,STTLng,HSTNng, 1.249731 
111,STTLng,IPLSng, 20.709349 
112,STTLng,KSCYng, 3.571885 
113,STTLng,LOSAng, 21.487741 
114,STTLng,NYCMng, 11.232507 
115,STTLng,SNVAng, 1.961939 
116,STTLng,WASHng, 8.981837 
117,WASHng,ATLAM5, 0.654560 
118,WASHng,ATLAng, 103.726381 
119,WASHng,CHINng, 56.292403 
120,WASHng,DNVRng, 51.732971 
121,WASHng,HSTNng, 7.677283 
122,WASHng,IPLSng, 57.917219 
123,WASHng,KSCYng, 11.995376 
124,WASHng,LOSAng, 31.856704 
125,WASHng,NYCMng, 125.978211 
126,WASHng,SNVAng, 1.851405 
127,WASHng,STTLng, 22.692851 
