,source,destion,20040406-0210
0,ATLAM5,ATLAng, 0.411317 
1,ATLAM5,IPLSng, 0.322541 
2,ATLAM5,WASHng, 7.432485 
3,ATLAng,CHINng, 0.026667 
4,ATLAng,HSTNng, 14.745341 
5,ATLAng,IPLSng, 37.749888 
6,ATLAng,LOSAng, 0.049227 
7,ATLAng,NYCMng, 0.512891 
8,ATLAng,WASHng, 239.516973 
9,CHINng,ATLAng, 33.674883 
10,CHINng,HSTNng, 1.094221 
11,CHINng,IPLSng, 76.719021 
12,CHINng,KSCYng, 19.752696 
13,CHINng,LOSAng, 0.026667 
14,CHINng,NYCMng, 51.455859 
15,CHINng,STTLng, 0.067157 
16,CHINng,WASHng, 281.509547 
17,DNVRng,ATLAng, 10.795056 
18,DNVRng,CHINng, 74.273688 
19,DNVRng,HSTNng, 54.180195 
20,DNVRng,IPLSng, 48.386227 
21,DNVRng,KSCYng, 16.111499 
22,DNVRng,LOSAng, 0.026667 
23,DNVRng,NYCMng, 23.377299 
24,DNVRng,SNVAng, 18.799445 
25,DNVRng,STTLng, 1.596661 
26,DNVRng,WASHng, 80.652632 
27,HSTNng,ATLAng, 55.257952 
28,HSTNng,CHINng, 4.133227 
29,HSTNng,NYCMng, 0.083456 
30,HSTNng,WASHng, 139.124547 
31,IPLSng,ATLAng, 27.111056 
32,IPLSng,CHINng, 147.496536 
33,IPLSng,DNVRng, 12.291187 
34,IPLSng,HSTNng, 0.122203 
35,IPLSng,KSCYng, 23.119584 
36,IPLSng,NYCMng, 88.989149 
37,IPLSng,SNVAng, 0.208075 
38,IPLSng,WASHng, 130.523453 
39,KSCYng,ATLAng, 6.567283 
40,KSCYng,CHINng, 43.063227 
41,KSCYng,DNVRng, 9.999621 
42,KSCYng,HSTNng, 20.621837 
43,KSCYng,IPLSng, 20.839613 
44,KSCYng,NYCMng, 12.382739 
45,KSCYng,WASHng, 18.971067 
46,LOSAng,ATLAng, 44.102387 
47,LOSAng,CHINng, 6.271229 
48,LOSAng,DNVRng, 19.308475 
49,LOSAng,HSTNng, 244.151197 
50,LOSAng,IPLSng, 0.132936 
51,LOSAng,KSCYng, 0.316755 
52,LOSAng,NYCMng, 100.536379 
53,LOSAng,SNVAng, 20.187043 
54,LOSAng,STTLng, 34.658381 
55,LOSAng,WASHng, 112.320957 
56,NYCMng,ATLAng, 0.215627 
57,NYCMng,CHINng, 0.484445 
58,NYCMng,HSTNng, 1.489389 
59,NYCMng,IPLSng, 0.026667 
60,NYCMng,LOSAng, 0.182384 
61,NYCMng,STTLng, 0.127253 
62,NYCMng,WASHng, 684.384160 
63,SNVAng,ATLAng, 0.619707 
64,SNVAng,CHINng, 0.133333 
65,SNVAng,DNVRng, 9.882680 
66,SNVAng,HSTNng, 9.124805 
67,SNVAng,KSCYng, 0.952789 
68,SNVAng,LOSAng, 8.459501 
69,SNVAng,NYCMng, 11.370072 
70,SNVAng,STTLng, 52.388389 
71,SNVAng,WASHng, 2.252077 
72,STTLng,ATLAng, 10.394288 
73,STTLng,CHINng, 1.441531 
74,STTLng,DNVRng, 8.415763 
75,STTLng,HSTNng, 59.004205 
76,STTLng,KSCYng, 5.025755 
77,STTLng,LOSAng, 29.348291 
78,STTLng,NYCMng, 19.679661 
79,STTLng,SNVAng, 12.964139 
80,STTLng,WASHng, 16.890859 
81,WASHng,ATLAng, 0.410581 
82,WASHng,CHINng, 2.527475 
83,WASHng,HSTNng, 1.524912 
84,WASHng,IPLSng, 0.069144 
85,WASHng,KSCYng, 0.026667 
86,WASHng,LOSAng, 0.127912 
87,WASHng,NYCMng, 0.693912 
88,WASHng,STTLng, 0.026667 
