,source,destion,20040617-0150
0,ATLAM5,ATLAng, 0.099997 
1,ATLAM5,CHINng, 0.129384 
2,ATLAM5,DNVRng, 0.026667 
3,ATLAM5,HSTNng, 0.152883 
4,ATLAM5,IPLSng, 0.090523 
5,ATLAM5,KSCYng, 0.034531 
6,ATLAM5,LOSAng, 0.332781 
7,ATLAM5,NYCMng, 0.281269 
8,ATLAM5,STTLng, 0.117931 
9,ATLAM5,WASHng, 2.595251 
10,ATLAng,ATLAM5, 0.217837 
11,ATLAng,CHINng, 13.965952 
12,ATLAng,DNVRng, 3.947893 
13,ATLAng,HSTNng, 3.217160 
14,ATLAng,IPLSng, 21.407784 
15,ATLAng,KSCYng, 1.081115 
16,ATLAng,LOSAng, 14.783769 
17,ATLAng,NYCMng, 6.116915 
18,ATLAng,SNVAng, 0.548572 
19,ATLAng,STTLng, 5.356373 
20,ATLAng,WASHng, 22.752243 
21,CHINng,ATLAM5, 0.179253 
22,CHINng,ATLAng, 13.262725 
23,CHINng,DNVRng, 22.072816 
24,CHINng,HSTNng, 10.294973 
25,CHINng,IPLSng, 33.922888 
26,CHINng,KSCYng, 5.159792 
27,CHINng,LOSAng, 79.235891 
28,CHINng,NYCMng, 9.315189 
29,CHINng,SNVAng, 1.492139 
30,CHINng,STTLng, 6.960939 
31,CHINng,WASHng, 50.049389 
32,DNVRng,ATLAM5, 0.145835 
33,DNVRng,ATLAng, 6.054893 
34,DNVRng,CHINng, 42.496581 
35,DNVRng,HSTNng, 18.869013 
36,DNVRng,IPLSng, 41.415557 
37,DNVRng,KSCYng, 21.729115 
38,DNVRng,LOSAng, 15.306285 
39,DNVRng,NYCMng, 25.359885 
40,DNVRng,SNVAng, 8.291517 
41,DNVRng,STTLng, 29.452048 
42,DNVRng,WASHng, 42.823704 
43,HSTNng,ATLAM5, 3.292651 
44,HSTNng,ATLAng, 5.971251 
45,HSTNng,CHINng, 14.670283 
46,HSTNng,DNVRng, 1.589787 
47,HSTNng,IPLSng, 1.490293 
48,HSTNng,KSCYng, 4.347984 
49,HSTNng,LOSAng, 15.401323 
50,HSTNng,NYCMng, 3.700616 
51,HSTNng,STTLng, 4.135877 
52,HSTNng,WASHng, 5.427197 
53,IPLSng,ATLAM5, 0.118680 
54,IPLSng,ATLAng, 13.433040 
55,IPLSng,CHINng, 52.033395 
56,IPLSng,DNVRng, 13.357085 
57,IPLSng,HSTNng, 4.599603 
58,IPLSng,KSCYng, 3.914061 
59,IPLSng,LOSAng, 44.397248 
60,IPLSng,NYCMng, 14.270589 
61,IPLSng,SNVAng, 2.404269 
62,IPLSng,STTLng, 19.951512 
63,IPLSng,WASHng, 16.854040 
64,KSCYng,ATLAM5, 0.026667 
65,KSCYng,ATLAng, 2.848275 
66,KSCYng,CHINng, 19.736619 
67,KSCYng,DNVRng, 16.556213 
68,KSCYng,HSTNng, 8.278072 
69,KSCYng,IPLSng, 11.676797 
70,KSCYng,LOSAng, 6.435907 
71,KSCYng,NYCMng, 3.056467 
72,KSCYng,SNVAng, 3.573539 
73,KSCYng,STTLng, 4.380085 
74,KSCYng,WASHng, 11.452715 
75,LOSAng,ATLAM5, 0.748731 
76,LOSAng,ATLAng, 12.189301 
77,LOSAng,CHINng, 91.718965 
78,LOSAng,DNVRng, 8.656643 
79,LOSAng,HSTNng, 8.073472 
80,LOSAng,IPLSng, 42.537469 
81,LOSAng,KSCYng, 7.202560 
82,LOSAng,NYCMng, 33.033803 
83,LOSAng,SNVAng, 14.319525 
84,LOSAng,STTLng, 41.749992 
85,LOSAng,WASHng, 66.237725 
86,NYCMng,ATLAM5, 0.654800 
87,NYCMng,ATLAng, 33.937483 
88,NYCMng,CHINng, 43.100776 
89,NYCMng,DNVRng, 19.124688 
90,NYCMng,HSTNng, 10.590347 
91,NYCMng,IPLSng, 27.423597 
92,NYCMng,KSCYng, 15.445829 
93,NYCMng,LOSAng, 85.557621 
94,NYCMng,SNVAng, 3.759816 
95,NYCMng,STTLng, 34.916611 
96,NYCMng,WASHng, 73.305144 
97,SNVAng,ATLAng, 0.083467 
98,SNVAng,CHINng, 0.026667 
99,SNVAng,DNVRng, 20.596720 
100,SNVAng,HSTNng, 0.851197 
101,SNVAng,IPLSng, 1.137504 
102,SNVAng,LOSAng, 31.407949 
103,SNVAng,NYCMng, 10.448699 
104,SNVAng,STTLng, 51.950253 
105,SNVAng,WASHng, 4.074075 
106,STTLng,ATLAM5, 0.074464 
107,STTLng,ATLAng, 8.636472 
108,STTLng,CHINng, 14.005848 
109,STTLng,DNVRng, 5.018192 
110,STTLng,HSTNng, 4.292693 
111,STTLng,IPLSng, 9.767141 
112,STTLng,KSCYng, 5.037979 
113,STTLng,LOSAng, 29.339600 
114,STTLng,NYCMng, 10.134445 
115,STTLng,SNVAng, 2.925837 
116,STTLng,WASHng, 15.346173 
117,WASHng,ATLAM5, 0.225493 
118,WASHng,ATLAng, 124.427317 
119,WASHng,CHINng, 92.808267 
120,WASHng,DNVRng, 72.536603 
121,WASHng,HSTNng, 28.345005 
122,WASHng,IPLSng, 27.690752 
123,WASHng,KSCYng, 11.254155 
124,WASHng,LOSAng, 75.922515 
125,WASHng,NYCMng, 116.675976 
126,WASHng,SNVAng, 2.747941 
127,WASHng,STTLng, 41.018280 
