,source,destion,20040611-2205
0,ATLAM5,ATLAng, 0.545053 
1,ATLAM5,CHINng, 0.382325 
2,ATLAM5,HSTNng, 0.080000 
3,ATLAM5,IPLSng, 0.106667 
4,ATLAM5,LOSAng, 0.219248 
5,ATLAM5,NYCMng, 0.053333 
6,ATLAM5,STTLng, 0.026667 
7,ATLAM5,WASHng, 0.372373 
8,ATLAng,ATLAM5, 0.167608 
9,ATLAng,CHINng, 7.342981 
10,ATLAng,DNVRng, 3.560432 
11,ATLAng,HSTNng, 21.532179 
12,ATLAng,IPLSng, 21.023187 
13,ATLAng,KSCYng, 1.296477 
14,ATLAng,LOSAng, 31.414091 
15,ATLAng,NYCMng, 7.408264 
16,ATLAng,SNVAng, 0.204692 
17,ATLAng,STTLng, 3.313155 
18,ATLAng,WASHng, 44.039619 
19,CHINng,ATLAM5, 0.228779 
20,CHINng,ATLAng, 21.672808 
21,CHINng,DNVRng, 37.734597 
22,CHINng,HSTNng, 5.755771 
23,CHINng,IPLSng, 32.747376 
24,CHINng,KSCYng, 12.661488 
25,CHINng,LOSAng, 66.504405 
26,CHINng,NYCMng, 19.238829 
27,CHINng,SNVAng, 0.319821 
28,CHINng,STTLng, 4.820075 
29,CHINng,WASHng, 36.171123 
30,DNVRng,ATLAM5, 0.080960 
31,DNVRng,ATLAng, 10.474683 
32,DNVRng,CHINng, 48.674997 
33,DNVRng,HSTNng, 17.113861 
34,DNVRng,IPLSng, 48.881587 
35,DNVRng,KSCYng, 21.139088 
36,DNVRng,LOSAng, 32.167483 
37,DNVRng,NYCMng, 11.935384 
38,DNVRng,SNVAng, 9.211509 
39,DNVRng,STTLng, 17.510285 
40,DNVRng,WASHng, 38.308077 
41,HSTNng,ATLAM5, 1.586037 
42,HSTNng,ATLAng, 5.547117 
43,HSTNng,CHINng, 8.738619 
44,HSTNng,DNVRng, 2.100413 
45,HSTNng,IPLSng, 12.013235 
46,HSTNng,KSCYng, 8.188741 
47,HSTNng,LOSAng, 7.183653 
48,HSTNng,NYCMng, 5.806299 
49,HSTNng,SNVAng, 0.216288 
50,HSTNng,STTLng, 1.928581 
51,HSTNng,WASHng, 1.684491 
52,IPLSng,ATLAM5, 0.177909 
53,IPLSng,ATLAng, 22.705128 
54,IPLSng,CHINng, 150.121115 
55,IPLSng,DNVRng, 19.084547 
56,IPLSng,HSTNng, 6.297928 
57,IPLSng,KSCYng, 5.092141 
58,IPLSng,LOSAng, 53.978768 
59,IPLSng,NYCMng, 18.735173 
60,IPLSng,SNVAng, 0.264965 
61,IPLSng,STTLng, 15.173456 
62,IPLSng,WASHng, 15.559944 
63,KSCYng,ATLAM5, 0.026667 
64,KSCYng,ATLAng, 17.448477 
65,KSCYng,CHINng, 17.018275 
66,KSCYng,DNVRng, 4.322267 
67,KSCYng,HSTNng, 6.573805 
68,KSCYng,IPLSng, 12.721888 
69,KSCYng,LOSAng, 5.931867 
70,KSCYng,NYCMng, 1.628749 
71,KSCYng,SNVAng, 2.027637 
72,KSCYng,STTLng, 5.972139 
73,KSCYng,WASHng, 10.232261 
74,LOSAng,ATLAM5, 0.112827 
75,LOSAng,ATLAng, 27.011648 
76,LOSAng,CHINng, 89.813947 
77,LOSAng,DNVRng, 46.883603 
78,LOSAng,HSTNng, 6.835997 
79,LOSAng,IPLSng, 40.946355 
80,LOSAng,KSCYng, 10.443741 
81,LOSAng,NYCMng, 38.302251 
82,LOSAng,SNVAng, 20.226064 
83,LOSAng,STTLng, 41.732659 
84,LOSAng,WASHng, 52.682325 
85,NYCMng,ATLAM5, 0.721752 
86,NYCMng,ATLAng, 45.746245 
87,NYCMng,CHINng, 36.249293 
88,NYCMng,DNVRng, 34.511864 
89,NYCMng,HSTNng, 9.165088 
90,NYCMng,IPLSng, 45.658237 
91,NYCMng,KSCYng, 16.322976 
92,NYCMng,LOSAng, 73.790667 
93,NYCMng,SNVAng, 9.281051 
94,NYCMng,STTLng, 29.553973 
95,NYCMng,WASHng, 68.324629 
96,SNVAng,ATLAng, 0.053333 
97,SNVAng,CHINng, 0.511768 
98,SNVAng,DNVRng, 39.425443 
99,SNVAng,HSTNng, 0.214912 
100,SNVAng,IPLSng, 0.362296 
101,SNVAng,KSCYng, 0.053333 
102,SNVAng,LOSAng, 44.860117 
103,SNVAng,NYCMng, 0.285632 
104,SNVAng,STTLng, 21.015611 
105,SNVAng,WASHng, 0.269312 
106,STTLng,ATLAM5, 0.111056 
107,STTLng,ATLAng, 10.746376 
108,STTLng,CHINng, 17.272819 
109,STTLng,DNVRng, 6.085371 
110,STTLng,HSTNng, 3.523984 
111,STTLng,IPLSng, 8.757112 
112,STTLng,KSCYng, 3.818040 
113,STTLng,LOSAng, 34.283184 
114,STTLng,NYCMng, 7.899315 
115,STTLng,SNVAng, 8.792507 
116,STTLng,WASHng, 15.181219 
117,WASHng,ATLAM5, 0.445656 
118,WASHng,ATLAng, 94.175597 
119,WASHng,CHINng, 84.995565 
120,WASHng,DNVRng, 78.424899 
121,WASHng,HSTNng, 10.195075 
122,WASHng,IPLSng, 53.224920 
123,WASHng,KSCYng, 21.295435 
124,WASHng,LOSAng, 98.592112 
125,WASHng,NYCMng, 135.641320 
126,WASHng,SNVAng, 11.000781 
127,WASHng,STTLng, 32.331232 
