,source,destion,20040629-1100
0,ATLAM5,ATLAng, 0.053333 
1,ATLAM5,CHINng, 0.140427 
2,ATLAM5,HSTNng, 0.097280 
3,ATLAM5,IPLSng, 0.087131 
4,ATLAM5,KSCYng, 0.053333 
5,ATLAM5,LOSAng, 0.235675 
6,ATLAM5,NYCMng, 0.074667 
7,ATLAM5,STTLng, 0.026667 
8,ATLAM5,WASHng, 0.846907 
9,ATLAng,ATLAM5, 0.060133 
10,ATLAng,CHINng, 3.174517 
11,ATLAng,DNVRng, 2.578056 
12,ATLAng,HSTNng, 0.612333 
13,ATLAng,IPLSng, 12.571224 
14,ATLAng,KSCYng, 3.211688 
15,ATLAng,LOSAng, 12.853397 
16,ATLAng,NYCMng, 4.338341 
17,ATLAng,SNVAng, 0.026667 
18,ATLAng,STTLng, 3.635715 
19,ATLAng,WASHng, 43.185995 
20,CHINng,ATLAM5, 0.113888 
21,CHINng,ATLAng, 4.579331 
22,CHINng,DNVRng, 17.706219 
23,CHINng,HSTNng, 6.213085 
24,CHINng,IPLSng, 25.189675 
25,CHINng,KSCYng, 5.317219 
26,CHINng,LOSAng, 96.897443 
27,CHINng,NYCMng, 8.408613 
28,CHINng,SNVAng, 0.244328 
29,CHINng,STTLng, 9.112200 
30,CHINng,WASHng, 20.184733 
31,DNVRng,ATLAM5, 0.260800 
32,DNVRng,ATLAng, 1.870459 
33,DNVRng,CHINng, 56.563707 
34,DNVRng,HSTNng, 11.481912 
35,DNVRng,IPLSng, 26.883160 
36,DNVRng,KSCYng, 11.181117 
37,DNVRng,LOSAng, 15.128869 
38,DNVRng,NYCMng, 20.988987 
39,DNVRng,SNVAng, 5.519963 
40,DNVRng,STTLng, 4.839843 
41,DNVRng,WASHng, 35.823493 
42,HSTNng,ATLAM5, 3.829541 
43,HSTNng,ATLAng, 7.396083 
44,HSTNng,CHINng, 15.807875 
45,HSTNng,DNVRng, 0.903512 
46,HSTNng,IPLSng, 1.778085 
47,HSTNng,KSCYng, 1.848077 
48,HSTNng,LOSAng, 6.775560 
49,HSTNng,NYCMng, 2.801976 
50,HSTNng,STTLng, 1.398363 
51,HSTNng,WASHng, 2.290032 
52,IPLSng,ATLAM5, 0.026667 
53,IPLSng,ATLAng, 13.181112 
54,IPLSng,CHINng, 75.030773 
55,IPLSng,DNVRng, 8.926421 
56,IPLSng,HSTNng, 1.429752 
57,IPLSng,KSCYng, 4.061379 
58,IPLSng,LOSAng, 12.201461 
59,IPLSng,NYCMng, 15.034251 
60,IPLSng,SNVAng, 0.283379 
61,IPLSng,STTLng, 5.529525 
62,IPLSng,WASHng, 13.739883 
63,KSCYng,ATLAM5, 0.026667 
64,KSCYng,ATLAng, 1.235131 
65,KSCYng,CHINng, 14.078701 
66,KSCYng,DNVRng, 8.394037 
67,KSCYng,HSTNng, 2.642397 
68,KSCYng,IPLSng, 16.948685 
69,KSCYng,LOSAng, 5.152957 
70,KSCYng,NYCMng, 1.463755 
71,KSCYng,SNVAng, 1.698464 
72,KSCYng,STTLng, 3.678395 
73,KSCYng,WASHng, 5.703837 
74,LOSAng,ATLAM5, 0.027051 
75,LOSAng,ATLAng, 20.682043 
76,LOSAng,CHINng, 125.305776 
77,LOSAng,DNVRng, 3.978349 
78,LOSAng,HSTNng, 3.885499 
79,LOSAng,IPLSng, 8.053451 
80,LOSAng,KSCYng, 6.191640 
81,LOSAng,NYCMng, 29.891667 
82,LOSAng,SNVAng, 17.548189 
83,LOSAng,STTLng, 41.378381 
84,LOSAng,WASHng, 19.106997 
85,NYCMng,ATLAM5, 0.502312 
86,NYCMng,ATLAng, 20.675533 
87,NYCMng,CHINng, 18.692989 
88,NYCMng,DNVRng, 20.470485 
89,NYCMng,HSTNng, 10.670827 
90,NYCMng,IPLSng, 21.369045 
91,NYCMng,KSCYng, 8.265344 
92,NYCMng,LOSAng, 64.894709 
93,NYCMng,SNVAng, 2.738229 
94,NYCMng,STTLng, 21.402528 
95,NYCMng,WASHng, 56.700109 
96,SNVAng,ATLAng, 0.746819 
97,SNVAng,CHINng, 0.094667 
98,SNVAng,DNVRng, 3.633971 
99,SNVAng,HSTNng, 0.061568 
100,SNVAng,IPLSng, 0.195403 
101,SNVAng,LOSAng, 29.030963 
102,SNVAng,NYCMng, 0.223819 
103,SNVAng,STTLng, 21.747043 
104,SNVAng,WASHng, 0.098488 
105,STTLng,ATLAM5, 0.046019 
106,STTLng,ATLAng, 4.469901 
107,STTLng,CHINng, 33.253309 
108,STTLng,DNVRng, 2.210131 
109,STTLng,HSTNng, 1.479245 
110,STTLng,IPLSng, 7.588627 
111,STTLng,KSCYng, 2.843931 
112,STTLng,LOSAng, 21.490544 
113,STTLng,NYCMng, 13.156419 
114,STTLng,SNVAng, 2.498131 
115,STTLng,WASHng, 75.947381 
116,WASHng,ATLAM5, 0.292939 
117,WASHng,ATLAng, 56.997051 
118,WASHng,CHINng, 84.235683 
119,WASHng,DNVRng, 44.902149 
120,WASHng,HSTNng, 15.100355 
121,WASHng,IPLSng, 50.682835 
122,WASHng,KSCYng, 12.154043 
123,WASHng,LOSAng, 51.656133 
124,WASHng,NYCMng, 114.889352 
125,WASHng,SNVAng, 1.062523 
126,WASHng,STTLng, 24.429987 
