,source,destion,20040623-2230
0,ATLAM5,ATLAng, 0.210987 
1,ATLAM5,CHINng, 0.159117 
2,ATLAM5,DNVRng, 0.053333 
3,ATLAM5,HSTNng, 0.069229 
4,ATLAM5,IPLSng, 0.185517 
5,ATLAM5,KSCYng, 0.063731 
6,ATLAM5,LOSAng, 0.066667 
7,ATLAM5,NYCMng, 0.416427 
8,ATLAM5,SNVAng, 0.013333 
9,ATLAM5,STTLng, 0.409024 
10,ATLAM5,WASHng, 0.636549 
11,ATLAng,ATLAM5, 0.226997 
12,ATLAng,CHINng, 11.649992 
13,ATLAng,DNVRng, 8.575563 
14,ATLAng,HSTNng, 28.155517 
15,ATLAng,IPLSng, 12.958557 
16,ATLAng,KSCYng, 1.369219 
17,ATLAng,LOSAng, 10.529457 
18,ATLAng,NYCMng, 5.438592 
19,ATLAng,SNVAng, 5.116535 
20,ATLAng,STTLng, 2.600877 
21,ATLAng,WASHng, 32.812088 
22,CHINng,ATLAM5, 0.621280 
23,CHINng,ATLAng, 19.392600 
24,CHINng,DNVRng, 42.292427 
25,CHINng,HSTNng, 11.465365 
26,CHINng,IPLSng, 32.230429 
27,CHINng,KSCYng, 19.214013 
28,CHINng,LOSAng, 26.876080 
29,CHINng,NYCMng, 14.453699 
30,CHINng,SNVAng, 27.501624 
31,CHINng,STTLng, 10.554709 
32,CHINng,WASHng, 33.268203 
33,DNVRng,ATLAM5, 0.310731 
34,DNVRng,ATLAng, 13.387547 
35,DNVRng,CHINng, 57.413123 
36,DNVRng,HSTNng, 20.190197 
37,DNVRng,IPLSng, 30.109379 
38,DNVRng,KSCYng, 29.816256 
39,DNVRng,LOSAng, 10.021083 
40,DNVRng,NYCMng, 13.366792 
41,DNVRng,SNVAng, 36.047992 
42,DNVRng,STTLng, 25.276035 
43,DNVRng,WASHng, 37.645968 
44,HSTNng,ATLAM5, 0.548267 
45,HSTNng,ATLAng, 3.233475 
46,HSTNng,CHINng, 10.893893 
47,HSTNng,DNVRng, 2.224523 
48,HSTNng,IPLSng, 7.789197 
49,HSTNng,KSCYng, 2.952747 
50,HSTNng,LOSAng, 15.223587 
51,HSTNng,NYCMng, 4.351835 
52,HSTNng,SNVAng, 0.123635 
53,HSTNng,STTLng, 3.295720 
54,HSTNng,WASHng, 21.875595 
55,IPLSng,ATLAM5, 2.566261 
56,IPLSng,ATLAng, 15.187269 
57,IPLSng,CHINng, 58.298267 
58,IPLSng,DNVRng, 17.000747 
59,IPLSng,HSTNng, 18.137472 
60,IPLSng,KSCYng, 7.656899 
61,IPLSng,LOSAng, 22.677392 
62,IPLSng,NYCMng, 20.216848 
63,IPLSng,SNVAng, 11.893965 
64,IPLSng,STTLng, 8.214979 
65,IPLSng,WASHng, 24.667272 
66,KSCYng,ATLAng, 3.887371 
67,KSCYng,CHINng, 28.956851 
68,KSCYng,DNVRng, 14.137125 
69,KSCYng,HSTNng, 8.285528 
70,KSCYng,IPLSng, 14.535325 
71,KSCYng,LOSAng, 5.557373 
72,KSCYng,NYCMng, 6.493432 
73,KSCYng,SNVAng, 8.784629 
74,KSCYng,STTLng, 5.593651 
75,KSCYng,WASHng, 8.263656 
76,LOSAng,ATLAM5, 0.212528 
77,LOSAng,ATLAng, 32.363779 
78,LOSAng,CHINng, 102.256992 
79,LOSAng,DNVRng, 25.679301 
80,LOSAng,HSTNng, 37.110109 
81,LOSAng,IPLSng, 37.086467 
82,LOSAng,KSCYng, 6.979077 
83,LOSAng,NYCMng, 25.651296 
84,LOSAng,SNVAng, 20.666608 
85,LOSAng,STTLng, 32.352336 
86,LOSAng,WASHng, 51.674272 
87,NYCMng,ATLAM5, 6.920661 
88,NYCMng,ATLAng, 29.647520 
89,NYCMng,CHINng, 41.415757 
90,NYCMng,DNVRng, 35.230741 
91,NYCMng,HSTNng, 21.544672 
92,NYCMng,IPLSng, 34.775195 
93,NYCMng,KSCYng, 12.821120 
94,NYCMng,LOSAng, 35.055253 
95,NYCMng,SNVAng, 33.104216 
96,NYCMng,STTLng, 22.206288 
97,NYCMng,WASHng, 59.278416 
98,SNVAng,ATLAng, 0.053333 
99,SNVAng,CHINng, 0.225600 
100,SNVAng,DNVRng, 13.817040 
101,SNVAng,HSTNng, 0.159608 
102,SNVAng,IPLSng, 6.665792 
103,SNVAng,LOSAng, 7.109853 
104,SNVAng,NYCMng, 0.276693 
105,SNVAng,STTLng, 24.543256 
106,SNVAng,WASHng, 0.136752 
107,STTLng,ATLAM5, 0.139549 
108,STTLng,ATLAng, 10.028099 
109,STTLng,CHINng, 18.363293 
110,STTLng,DNVRng, 7.176509 
111,STTLng,HSTNng, 5.515787 
112,STTLng,IPLSng, 16.403968 
113,STTLng,KSCYng, 4.788152 
114,STTLng,LOSAng, 14.585160 
115,STTLng,NYCMng, 14.258901 
116,STTLng,SNVAng, 20.898856 
117,STTLng,WASHng, 9.341840 
118,WASHng,ATLAM5, 2.726824 
119,WASHng,ATLAng, 116.975813 
120,WASHng,CHINng, 71.309787 
121,WASHng,DNVRng, 94.694125 
122,WASHng,HSTNng, 65.677808 
123,WASHng,IPLSng, 75.718523 
124,WASHng,KSCYng, 28.599381 
125,WASHng,LOSAng, 283.245733 
126,WASHng,NYCMng, 117.716235 
127,WASHng,SNVAng, 31.911125 
128,WASHng,STTLng, 38.608912 
